annotation_status,channels,dataset_id,exif_orientation,format,height_px,image_frame_physical_extent_status,metadata_keys,metadata_status,mode,orientation_status,physical_extent_status,published_specimen_height_mm,published_specimen_width_mm,sha256,specimen_boundary_status,specimen_boundary_visibility,specimen_id,visible_annotations,width_px
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,0ef06a2f917f965f7bd48f79fd2266874fc1630f2f3707eda8db724e787ece99,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-22,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,1b3c826a54a682511c1afae4a670bc8591fcb89024c6316ffc12f3993738379b,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-3,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,203da6defb70ffe7ed722869ef3b696923bb3240ddf5bd75c9de979ea2e4aed7,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-16,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,238fbc65644f4311202e2e3597cc2f18678fea9aa5d7e60441a6da0aca2c6be1,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-4,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,27a0af15b1f03d6fa16f6f36ada6abf7034aaded3e516cf5cc40137e5069cb92,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-36,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,373314607f5445a2b9bbc2af8927b5bfbeb02bf37c68253e1a15223ac346ef07,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-27,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,3adfc1dc80ef9258c1b3609bb49bf154aaf3b51003a120d73679f85595019b72,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-35,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,3bc73347113f3f689384dd8cd0b01d8d93c0c1e51b6b6cc08ed9c49cf8da0e24,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-7,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,4331231c4f590bae8e7b8480f61ebb836a04e6fb10fea8c6be56da31fbdf1b4d,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-10,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,51fd9a679baf1815872043a8e467c5387d94e77110e378d24f2902d4d8e1b459,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-40,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,527bb9b2d58149d07cca69d9300679bf44d9425d3f62efe99265bc92800ada08,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-41,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,5397f71beebf9ab4dfe926fceb7aa4a2016be96fe7e7fc8fb457f786b686e65e,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-39,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,543323edc2e52ccb1e8fc019e50183ee4584a9df2c392aa8a0e70ec21199739e,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-15,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,5446be964a47ee3a63ab724189a8975a406e5434c54be57173c5d8e51702988a,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-37,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,680f7941af259ab87961090f3eae98ba7ee1070de2a2adfcef39e66e6e2eb833,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-38,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,6fe5fbfeaead3cb1ee2b1a451f74547c1624d497e5e09827a2b70e51318cd3c3,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-32,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,7dca1e3de9f5ac04e587915ac05edc24fd4e3047cd0092353151283373234c71,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-11,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,83d1881eeef833a25eed136f81365192ad13eeb25a16c199d4588ce4e13f56f3,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-23,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,8af0cd8b7fb4cb957d1dd775bb06b42b19d819354312daaee2f56e11d1444eef,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-2,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,97316f12a684311cc32e3fef70136653c3e30ac8723f185c3b07b814d478a6cf,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-29,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,9897ec83e3e4af5d5102dd5803e3a4f08200430cea727ae190d9f6e6c54982fa,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-8,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,9e3880677356cf9839f386722b734054bddc25f48600e5238a1c7cacf6f519b9,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-24,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,a923b0edfe5dde4ccc306f8e7d6be76d42bda65f3f2870a285fa431ff5136786,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-6,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,b013d48f5d83d9cce399f3dce6b7dee801cd4ed36188db8be83838a8f9837c4c,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-14,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,b1a291044d057ac1fe3cb43e898c7595695b8a97425c6f121ca11e00e166b8fb,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-13,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,c0262985a4d0b2827123769fb6c7aa3ecee5c2cc7c8af4b6a32b29210c75414b,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-21,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,c0bca3718848553cac82df488b609ad17bd490b04d57c5f4cfeb2f8ac75ac689,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-31,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,c69889493c1c0706200e4b6c03a41edb4d3205552046fc4796bf0490e9e7fccc,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-18,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,c6a68cfe94781bc8eaf1acef6c8a6fc4919291dd5ed7a493b46e6010a65b8d81,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-34,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,c8ec47c5f6b35c170898349b0685a90b6378c904b7e2e936d8180863b3f9d356,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-9,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,ccb337e4d8135efe5028426894267a640ed58ac9badab94bc382a110d54e5309,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-20,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,cdcd9882a10599307a0467fbdf0133a133e9b93156a37ac5933324d26f58b137,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-5,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,d533fabbf9c26136f42bba0d65d5ee308a3d1bdff4b1ee49affd2a6e9d1ee3f7,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-28,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,e165c13a535562c31ecc4abe9623a135543b2af123d2a1563c34cbcfae6159d6,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-30,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,efc3211201703dc2fb720fb6b97ec43574330fe50de7bfd882b53e834b96acd2,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-12,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,fb9d6532eafcac24ea99d2656bc869b5c790db64162dcba2fb8f81691ef33b75,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-19,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,fc77721584d7c6b826d276a89afe15d90a784c4a50c9b3598331099b1616b882,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-1,UNKNOWN_NOT_MACHINE_VERIFIED,3357
