artifact,specimen_id,dataset_id,method,protocol,cell_index,cell_row,cell_column,step,nominal_checkpoint,effective_budget,value,value_percentile,mae,q05,q95,native_row,native_column,red,green,blue
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,104,128,129,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,108,128,129,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,114,127,128,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,120,128,129,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,126,127,127,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,130,122,121,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,136,126,126,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,140,125,126,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,146,133,134,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,150,126,126,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,156,128,127,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,162,131,130,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,168,135,136,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,173,133,134,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,179,136,139,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,185,135,137,113
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,191,136,138,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,195,136,138,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,201,133,136,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,207,131,133,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,213,127,128,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,217,133,133,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,223,139,138,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,227,140,144,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,233,132,135,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,237,129,131,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,243,134,137,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,249,129,130,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,255,131,133,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,259,131,133,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,265,128,128,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,275,139,141,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,285,139,139,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,291,132,132,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,297,134,133,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,307,137,139,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,317,129,128,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,327,139,141,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,333,137,138,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,20,339,133,129,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,0,215,210,207
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,4,172,177,93
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,10,175,176,82
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,14,162,163,93
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,20,157,158,90
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,24,175,175,79
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,30,167,170,91
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,36,147,149,99
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,42,143,142,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,46,148,148,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,52,175,177,93
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,56,140,141,107
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,62,139,140,109
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,66,138,141,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,72,141,144,113
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,78,134,135,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,84,138,139,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,88,134,135,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,94,133,133,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,98,130,132,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,104,128,129,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,108,126,126,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,114,128,128,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,120,129,129,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,126,128,127,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,130,128,128,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,136,132,133,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,140,129,131,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,146,132,133,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,150,125,124,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,156,124,122,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,162,126,126,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,168,131,133,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,173,130,132,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,179,132,133,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,185,129,130,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,191,127,128,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,195,128,128,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,201,128,128,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,207,124,122,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,213,116,118,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,217,122,122,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,223,127,126,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,227,131,132,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,233,128,128,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,237,125,124,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,243,130,132,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,249,123,124,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,255,131,133,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,259,132,134,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,265,126,126,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,275,133,135,113
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,285,134,133,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,291,128,129,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,297,130,130,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,307,128,129,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,317,121,119,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,327,125,124,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,333,124,122,136
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,24,339,124,120,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,0,214,209,206
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,4,152,157,91
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,10,162,161,94
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,14,152,151,103
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,20,145,141,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,24,145,140,108
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,30,144,143,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,36,130,133,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,42,127,127,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,46,128,129,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,52,157,157,105
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,56,125,125,113
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,62,137,136,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,66,139,137,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,72,133,133,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,78,124,123,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,84,128,125,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,88,125,122,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,94,124,121,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,98,121,121,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,104,121,119,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,108,119,116,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,114,119,116,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,120,125,123,134
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,126,126,125,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,130,123,120,139
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,136,123,120,139
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,140,119,117,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,146,122,121,135
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,150,114,112,134
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,156,116,114,138
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,162,118,119,140
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,168,118,120,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,173,117,119,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,179,120,123,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,185,117,120,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,191,121,124,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,195,124,125,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,201,121,122,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,207,117,115,139
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,213,109,111,136
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,217,115,116,136
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,223,124,123,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,227,126,126,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,233,123,122,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,237,119,117,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,243,128,128,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,249,128,127,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,255,130,131,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,259,130,131,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,265,124,123,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,275,130,129,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,285,127,123,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,291,118,121,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,297,115,116,134
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,307,119,120,140
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,317,113,113,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,327,116,117,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,333,113,113,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,30,339,120,118,139
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,0,209,205,202
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,4,167,171,97
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,10,160,161,85
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,14,156,157,99
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,20,141,140,109
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,24,148,149,109
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,30,153,155,106
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,36,154,157,104
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,42,150,150,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,46,149,150,108
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,52,174,178,94
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,56,134,136,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,62,136,135,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,66,141,141,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,72,136,138,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,78,124,126,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,84,127,128,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,88,127,128,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,94,126,126,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,98,125,125,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,104,122,120,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,108,119,117,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,114,123,122,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,120,127,127,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,126,126,125,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,130,124,123,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,136,130,130,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,140,123,123,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,146,125,125,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,150,118,120,135
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,156,117,119,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,162,122,122,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,168,125,126,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,173,124,125,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,179,124,123,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,185,125,124,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,191,126,127,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,195,128,128,136
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,201,124,124,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,207,116,114,138
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,213,111,110,141
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,217,120,117,144
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,223,124,123,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,227,123,123,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,233,122,120,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,237,122,120,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,243,128,126,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,249,126,124,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,255,130,129,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,259,129,130,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,265,128,129,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,275,136,139,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,285,127,126,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,291,127,126,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,297,125,124,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,307,125,127,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,317,124,126,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,327,125,126,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,333,121,121,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,36,339,125,125,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,0,219,215,212
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,4,168,171,102
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,10,163,164,86
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,14,163,165,100
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,20,149,148,104
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,24,153,154,97
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,30,155,155,103
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,36,145,144,113
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,42,140,135,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,46,138,134,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,52,165,166,98
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,56,132,135,106
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,62,140,141,107
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,66,150,147,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,72,143,144,110
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,78,134,135,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,84,142,141,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,88,132,131,111
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,94,137,135,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,98,135,137,113
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,104,127,129,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,108,126,127,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,114,126,128,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,120,129,130,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,126,131,132,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,130,127,128,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,136,132,133,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,140,128,130,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,146,127,128,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,150,128,128,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,156,125,124,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,162,128,127,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,168,132,133,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,173,131,131,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,179,124,123,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,185,123,123,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,191,133,134,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,195,132,133,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,201,135,137,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,207,131,131,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,213,125,126,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,42,217,129,130,116
