dataset_id,method,model_state_sha256,ndcg_10,next_action_regret,one_step_cai_utility,outer_domain,recall_5,spearman,specimen_id,top_10_percent_overlap,top_1_oracle_match,cai_auebc,p_a_cai_auebc
74t7kcdgkr,mechanical_oracle_diagnostic,bed84aecc69db248258ddf78030b2959034f6e13a693ca01cafd931e9bb029e5,1.0,0.0,0.015564135350279562,74t7kcdgkr,1.0,1.0,c8-16,1.0,1.0,0.07770618271397813,0.04522973814440756
74t7kcdgkr,old_refit_diagnostic,bddfb1b67a1bcfa496aecc580a0738575ad6c81d6eaaa25dfe31d2feabb765b8,0.7966444484774938,0.0,0.015564135350279562,74t7kcdgkr,0.6,0.10258409514379897,c8-16,0.42857142857142855,1.0,0.08241546344425756,0.05462335760555285
74t7kcdgkr,proposed,e04f480e5a79866e8063dd9b22342a87dae7c0aa8c49443f73904fa9dcf8fa2a,0.8084475340643662,0.0,0.015564135350279562,74t7kcdgkr,0.6,0.0810043234543263,c8-16,0.42857142857142855,1.0,0.083354981615208,0.05443701654674793
74t7kcdgkr,c0_mvd_m1_o2,1fe445c54ec43cb743cbfcccf67e5c186010fd43875f92a03b3013e7412c5fa9,0.617158130475991,0.004829476133158983,0.0040633152282214535,74t7kcdgkr,0.2,0.23360805860805856,c8-17,0.42857142857142855,0.0,0.020845349009967568,0.024374398701198858
74t7kcdgkr,c1_center_prior,4a3dcc731fce138708ea3f9ca14556d94d634537a1f5e169cec51b4497c25e2f,0.34642075775351466,0.010178370698653127,-0.001285579337272691,74t7kcdgkr,0.0,-0.3483686884351901,c8-17,0.0,0.0,0.01651656457391797,0.022792299784097664
74t7kcdgkr,c2_global_context,4a12060f4523454c79e4ee047c97a9257b0bb4b33a4b898ba8753efaa0b7d202,0.7167583582353128,0.00478465449968124,0.0041081368616991965,74t7kcdgkr,0.4,0.14583333333333331,c8-17,0.5714285714285714,0.0,0.01659356406241012,0.021183427457319732
74t7kcdgkr,c3_shuffled_global,269a557c696ddd0d8ea53958392012be46f551c5f322942856fc1a4447b518b7,0.7167583582353128,0.00478465449968124,0.0041081368616991965,74t7kcdgkr,0.4,0.14583333333333331,c8-17,0.5714285714285714,0.0,0.01659356406241012,0.021183427457319732
74t7kcdgkr,c3_shuffled_surface,301523816c6246c3a7a28de6c929d9cbc9dcc32459c353fe142bbd4d8dc684dc,0.617158130475991,0.004829476133158983,0.0040633152282214535,74t7kcdgkr,0.2,0.23360805860805856,c8-17,0.42857142857142855,0.0,0.020845349009967568,0.024374398701198858
74t7kcdgkr,c4_wrong_orientation,94787ce1628d4d8314bdfb5dfa10bb84c55daeedc20d673be61abe7dd25685a6,0.617158130475991,0.004829476133158983,0.0040633152282214535,74t7kcdgkr,0.2,0.23360805860805856,c8-17,0.42857142857142855,0.0,0.020845349009967568,0.024374398701198858
74t7kcdgkr,c5_spatial_derangement,8aa6232c48f925ecd4fb3fd48293277d9a51d7e23344cc27766e5d277d7eea1f,0.617158130475991,0.004829476133158983,0.0040633152282214535,74t7kcdgkr,0.2,0.23360805860805856,c8-17,0.42857142857142855,0.0,0.020845336666885483,0.024374387770009182
74t7kcdgkr,mechanical_oracle_diagnostic,bed84aecc69db248258ddf78030b2959034f6e13a693ca01cafd931e9bb029e5,1.0,0.0,0.008892791361380437,74t7kcdgkr,1.0,0.9999999999999998,c8-17,1.0,1.0,0.02944169392312475,0.03232803886753821
74t7kcdgkr,old_refit_diagnostic,bddfb1b67a1bcfa496aecc580a0738575ad6c81d6eaaa25dfe31d2feabb765b8,0.7167583582353128,0.00478465449968124,0.0041081368616991965,74t7kcdgkr,0.4,0.14583333333333331,c8-17,0.5714285714285714,0.0,0.0165935530747596,0.02118341129964933
74t7kcdgkr,proposed,e04f480e5a79866e8063dd9b22342a87dae7c0aa8c49443f73904fa9dcf8fa2a,0.617158130475991,0.004829476133158983,0.0040633152282214535,74t7kcdgkr,0.2,0.23360805860805856,c8-17,0.42857142857142855,0.0,0.020845336134690428,0.02437438705160691
74t7kcdgkr,c0_mvd_m1_o2,1fe445c54ec43cb743cbfcccf67e5c186010fd43875f92a03b3013e7412c5fa9,0.7695372377936912,0.005764684191591263,0.009344893689725575,74t7kcdgkr,0.4,0.22316849816849818,c8-18,0.8571428571428571,0.0,0.013507671554183615,0.01928127652964449
