alpha,candidate_id,family,feature_control,fit_domains,lambda,method,model_state_sha256,ndcg_10,next_action_regret,outer_domain,parameter_count,representation,role,selected,stage,validation_domain,validation_specimen_count
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,1.0,,,0.6987565225939492,0.018293440241630186,xcmzfsbd9t,0,GLOBAL,source_validation,true,FUSION_GLOBAL,yfxyg8jm46,42
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,1.0,,,0.6909971881904603,0.010317249218096318,xcmzfsbd9t,0,GLOBAL,source_validation,true,FUSION_GLOBAL,ykhs7s2dck,38
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.6605078973300422,0.013865580339908487,xcmzfsbd9t,33633,GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.7078261966574367,0.013487212602814411,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.7078858291182638,0.013487212602814411,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.7077152384399531,0.01348307668307854,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.7082596078358342,0.013446112170696366,xcmzfsbd9t,1034,GLOBAL,source_validation,true,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.6290537774820081,0.015298845979352669,xcmzfsbd9t,33633,LOCAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.671079798834084,0.013516492283119838,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.6706995761455158,0.013567641446074852,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.6709884261562025,0.013478642737437476,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.6750946953125302,0.012682517888592319,xcmzfsbd9t,1034,LOCAL,source_validation,true,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.6205439360841899,0.01589001917084095,xcmzfsbd9t,50017,LOCAL_GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.671079798834084,0.013516492283119838,xcmzfsbd9t,1546,LOCAL_GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.6707011133604596,0.013567641446074852,xcmzfsbd9t,1546,LOCAL_GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.6711553128152508,0.013478642737437476,xcmzfsbd9t,1546,LOCAL_GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.6754862926948895,0.012661163182763821,xcmzfsbd9t,1546,LOCAL_GLOBAL,source_validation,true,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.6368610140227252,0.01541486659771094,xcmzfsbd9t,17249,OLD,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.7078261966574367,0.013487212602814411,xcmzfsbd9t,522,OLD,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.7078858291182638,0.013487212602814411,xcmzfsbd9t,522,OLD,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.7077152384399531,0.01348307668307854,xcmzfsbd9t,522,OLD,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,,0.7084373618501348,0.013240116927298453,xcmzfsbd9t,522,OLD,source_validation,true,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,217
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,f41859614e038dc362ae2e7caccc25571ddc5a120658bf9648b4bf378b7e30f7,0.6637649434899713,0.010467237213413284,xcmzfsbd9t,33633,GLOBAL,source_validation,false,HEAD_INNER,74t7kcdgkr,45
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,a3ef3e0da5292cdf5c3d76abb66ba134d94325b74f0eb4a0d4013e60a34c8cf6,0.6204195251586517,0.017476137659716805,xcmzfsbd9t,33633,GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,7a2317c6fa2c98cfba5fe262fe16c4eea17b55670d803597c2134e26bd2529f5,0.722844008990904,0.014233615864684123,xcmzfsbd9t,33633,GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,b4d87ff71ec903116d26d624c656dc2f96fe60b8e7131072331278180742d3d1,0.6317672353733781,0.018208848898099532,xcmzfsbd9t,33633,GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46,,,cd597aa5199ba080e1e3337098320814a217498cd93dd86cd7012a4a7993ec9e,0.6637437736373062,0.008942062063628691,xcmzfsbd9t,33633,GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,45dcef94edc20bbe2cf5d17b7e3d87dcf9422640aec8d9bce50ef3850d35ba62,0.7155587598345016,0.006957050163270213,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,74t7kcdgkr,45
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,4283ababf69a593c21732f017ce7967103777f8a68ec615c7f8a19d8e5567273,0.7431614723727673,0.01765484747638585,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,4568cfdecd2d6e23681f72735c51db0deb166be5ee74cc85132c8248dc275814,0.6909737704935341,0.014213475914689494,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,29b698036bc13517fdbc8348f812cdea6cd3138e5a5568e54df3fd31bbfd4293,0.6986298495573247,0.018293440241630186,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46,,,731be03bd685ef5cddefc93dce9f3778f25be401a71fc4af804ae4a56339bd2f,0.6908071310290561,0.010317249218096318,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,a9c2765e87a31aa2f1ffb90439f874e2ea844b6b70e2555a0cada2c672a8293b,0.7158569221386374,0.006957050163270213,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,74t7kcdgkr,45
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,b179a09706de9fbc2efdfe0845ae22bb69c7a57ab2dd2e4e41b031da4d12bf05,0.7431614723727673,0.01765484747638585,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,b11bb539690ab992d76a65c334b00211a1b088e5c6a232eb98b66ce0ce305706,0.6909737704935341,0.014213475914689494,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,777731e082378c15e43a0e1789c67d9dc90a4035a7b43cdff725b217242783c0,0.6986298495573247,0.018293440241630186,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46,,,30137c4018c8530588cff2afa84ccba95c4a403241824569799caf636376ac6e,0.6908071310290561,0.010317249218096318,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,d908733aceca8825528392cbf663c2187dc813334c23f2ae9227a307d5cfd4c7,0.7158951262014638,0.006936370564590858,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,74t7kcdgkr,45
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,cbbb4e88ab2e92dbeddf4ddad32ff6aa6fd4516028f6d94477a022fedfa0a198,0.7431382284385449,0.01765484747638585,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,b2027c1da31388bfd1e7ce45e6dd7ac90768ebb72a6418311052013cca94874f,0.6900842610196737,0.014213475914689494,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,6bebf7f32b388215c31f13f5afc52f98ce9270a1608c3ab7df23f658d6bee8cf,0.69861322031684,0.018293440241630186,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46,,,6d727835a8d0d1bfb21fa8ede7edafea5f1f283fc472ac80918f1fc09ff8d879,0.6908453562232433,0.010317249218096318,xcmzfsbd9t,1034,GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,a4274b56512d699f9d6a125418a4c38af80d3a9bbfbf6cdfe5871278aa43625a,0.7175431342385563,0.0067515480026799956,xcmzfsbd9t,1034,GLOBAL,source_validation,true,HEAD_INNER,74t7kcdgkr,45
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,b20bd7bdc6ecab85c551112071423c8b07e5b1d9b910501b7082d73822f72c96,0.7431158480534555,0.01765484747638585,xcmzfsbd9t,1034,GLOBAL,source_validation,true,HEAD_INNER,cgtnjyggtm,49
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,b130599e44054d51de0be4314452e2e957e0960a032293e92e0173b653e41336,0.6908853461027499,0.014213475914689494,xcmzfsbd9t,1034,GLOBAL,source_validation,true,HEAD_INNER,w68dtmpfyf,43
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,f296cbb919770e0564527304b1b0e8b99a575228afef2b88a0f28d6772bf7ab7,0.6987565225939492,0.018293440241630186,xcmzfsbd9t,1034,GLOBAL,source_validation,true,HEAD_INNER,yfxyg8jm46,42
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46,,,f54a44506707fff4f13d6139fe2a3cf5257a013303e990f76e05db78534c5117,0.6909971881904603,0.010317249218096318,xcmzfsbd9t,1034,GLOBAL,source_validation,true,HEAD_INNER,ykhs7s2dck,38
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,096ec6d0684c28788b6b8c989664b6b2eb49e24ed0ce943133595cd1087bacbb,0.6023778671560756,0.01146243598153325,xcmzfsbd9t,33633,LOCAL,source_validation,false,HEAD_INNER,74t7kcdgkr,45
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,d46406920d92daf3b8806b504402dd8a65294a0bbb1640aacf76c68d99d8144a,0.6007726046265964,0.018650642627804838,xcmzfsbd9t,33633,LOCAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,15095d59c00eca010f637945ac784c7a0fa6ce64436d78386187bf6d6c829092,0.684610008255126,0.014479429362054697,xcmzfsbd9t,33633,LOCAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,3b27c4aec6ec19f945c1e028e54b09ae8480aa93c55624a3341bd3a140f99fd3,0.6126320865643237,0.018322811201235696,xcmzfsbd9t,33633,LOCAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46,,,a799f084ee2d614584c0c5e7dc18fd95a6280e9453ae2adb0a4c8ded0f3967da,0.6448763208079185,0.013578910724134849,xcmzfsbd9t,33633,LOCAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,ce04977d6ddade9a5b097445823bf2225362f6d41f2ae1c8d6ad53b5dfb3c8b7,0.670286919688883,0.009897763968803895,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,74t7kcdgkr,45
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,f43580786679a11f87991df27407a89b81ba2ef2cb22817b94aa5590966d5869,0.6531699671772244,0.014696448209098266,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,6e3917743d59c4279b196aae88913012b36263d60171135101afbce4b6dc386e,0.7009048676483495,0.014985668417425704,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,42b4f7b008620e3f44addb19a31349208f654050a8b48416eee14a2a4f37832b,0.6599109063411293,0.015001138259061141,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46,,,2c441896708e594e2b8abe5e2f707935488f215b2db7356684093483a8a9092c,0.6711263333148335,0.013001442561210172,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,7a25d51e0fee89d385e53d2b5760a0fe4c31616f786470c48f927f02ac579764,0.6703539007667294,0.009897763968803895,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,74t7kcdgkr,45
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,31677291257fad600b057a4ba32602817ace647639c4adde08e047a84065d103,0.653604865884191,0.014696448209098266,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,e1afdee68be286a74415994511110d746202ada8d28a5c1308c03bf66ff2dd4a,0.7013980840614656,0.014985668417425704,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,9e5dc54b09d6dc3e60e4904947a4e6500efcf7a96aff702161c0e1ab319e7a31,0.6600353867419334,0.015001138259061141,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46,,,49da66def410be698d0d9c3e4a45f51f66711f58842bb4b7cf65d22d3ef52d01,0.6681056432732599,0.013257188375985239,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,a51bac527556ad8ea68afb31ba485801001fb2459b6e31a788d738b13ef936d4,0.6720704794835511,0.009874700075483982,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,74t7kcdgkr,45
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,cdbeffe509d72945c32daa460d415814408c6000c2956cf1f71f326eb3f164cd,0.6565220875205232,0.014162276781236532,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,c2bcaa780d01090f09e14bb4b1d4ececf3fd770a057743f435df267701eab947,0.7014144502631314,0.014985668417425704,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,69ebcdcc2bff0bcd23ee30c4c5638d9cc289f3487d833d42b4436f89f5bb25a8,0.6579940039189338,0.015001138259061141,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46,,,0848157c1deeb1b3d587283744836b83d3276709837353e0fb14af6e8c3056f4,0.6669411095948723,0.013369430153980025,xcmzfsbd9t,1034,LOCAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,c598893e4a4f3933f2ff6de5868c4b35da6631f820dcc0e515db15ef97f77e43,0.6793621545052608,0.008370550700207716,xcmzfsbd9t,1034,LOCAL,source_validation,true,HEAD_INNER,74t7kcdgkr,45
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,c5a05e0ab50e92ba88019abbfcc3664731ccadd9616084c495be144331c51a5b,0.6565968828743075,0.01349782531117716,xcmzfsbd9t,1034,LOCAL,source_validation,true,HEAD_INNER,cgtnjyggtm,49
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,e513105cfb449eb5ce949c2b32d1d11b167fd5be934a77b14109f07e2852ee30,0.7049100633934523,0.013985982993225959,xcmzfsbd9t,1034,LOCAL,source_validation,true,HEAD_INNER,w68dtmpfyf,43
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,081e5757ef38b860879c4fa840b0d0fc3bb375dfd898365dac045f6a0efdcd71,0.6667623930131198,0.01479989739513486,xcmzfsbd9t,1034,LOCAL,source_validation,true,HEAD_INNER,yfxyg8jm46,42
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46,,,1f551bd6a8e728523c970f25eeefc6a84ce3c3c0390e8384d0415adbb284420b,0.6678419827765111,0.012758333043215891,xcmzfsbd9t,1034,LOCAL,source_validation,true,HEAD_INNER,ykhs7s2dck,38
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,fd82f5f4bb72b4e366450b32defb8b41b2cc63fe10525d2f2c14873c232f253b,0.5989209406772836,0.011952871092420726,xcmzfsbd9t,50017,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,74t7kcdgkr,45
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,4b0f334a4d1b3f670b44d13544c0f037107171efdf683b45dad5e2721addc923,0.5396344261955845,0.02185741458762067,xcmzfsbd9t,50017,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,5db3e0a40567f83651606ab41e54c0e0e0e13b410bcebdb602413ef4ae9c028b,0.6933713697555743,0.014262244059786022,xcmzfsbd9t,50017,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,1c1ce0f54b65c8b9376696b18b1533e6fcdbf90964654487c5f376513bb83496,0.6405360913387628,0.017496249032406694,xcmzfsbd9t,50017,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|yfxyg8jm46,,,2bd6bb789370e4f245e06c55264b8f7f3c50bcba50aaaa7bf5ae85259074963f,0.630256852453744,0.013881317081970648,xcmzfsbd9t,50017,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,7777fb74e86c65bd5dc06a15af5d5338d7ff16b71c8119c1f685f589287f2d3e,0.670286919688883,0.009897763968803895,xcmzfsbd9t,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,74t7kcdgkr,45
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,bbd2cb1bb5be116254b1cb619ef29158711818dfc6c5164a589c19c288741d50,0.6531699671772244,0.014696448209098266,xcmzfsbd9t,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,,,f536561ea56b04d246455e2a4fc04cf2c39ef7a107ffe054a86ee6e797c3fe8f,0.7009048676483495,0.014985668417425704,xcmzfsbd9t,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,b9a6dcaf71f29aa4157c505e54d9e35ab9f9fb2862e3f3a291c628d0f28dcb82,0.6599109063411293,0.015001138259061141,xcmzfsbd9t,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
