specimen_id,dataset_id,learner,initial_budget,current_absolute_error,mechanical_oracle_cell,mechanical_oracle_added_measurements,mechanical_oracle_error_after,mechanical_oracle_improvement,reconstruction_oracle_cell,reconstruction_oracle_added_measurements,reconstruction_action_error_after,mechanical_headroom_over_reconstruction,candidate_bank_state_sha256,predictor_state_sha256
c24-35,xcmzfsbd9t,ridge,0.015625,0.055469633115592,28,1748,0.020930335623709,0.034539297491883,35,1728,0.02379516921971,0.002864833596,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-35,xcmzfsbd9t,shallow_mlp,0.015625,0.009884045294051,52,1760,0.000528330886514,0.009355714407537,35,1728,0.007789585747964,0.00726125486145,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-36,xcmzfsbd9t,huber,0.015625,0.018408325931321,37,1728,0.007712643892556,0.010695682038765,27,1717,0.062138566870483,0.054425922977926,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-36,xcmzfsbd9t,ridge,0.015625,0.014472780799202,26,1717,0.003988903401745,0.010483877397457,27,1717,0.061544527727512,0.057555624325767,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-36,xcmzfsbd9t,shallow_mlp,0.015625,0.139716400048329,35,1728,0.016994315150966,0.122722084897362,27,1717,0.07891608981571,0.061921774664744,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-37,xcmzfsbd9t,huber,0.015625,0.030119075464085,36,1760,0.005995461634392,0.024123613829693,35,1728,0.01814392682897,0.012148465194578,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-37,xcmzfsbd9t,ridge,0.015625,0.03416989155138,36,1760,0.002925761226214,0.031244130325166,35,1728,0.028781389034841,0.025855627808627,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-37,xcmzfsbd9t,shallow_mlp,0.015625,0.02021105162958,12,1760,0.009952758734226,0.010258292895354,35,1728,0.08484497423717,0.074892215502944,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-39,xcmzfsbd9t,huber,0.015625,0.085185914649552,28,1748,0.050290024147934,0.034895890501618,35,1728,0.06377533776707,0.013485313619136,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-39,xcmzfsbd9t,ridge,0.015625,0.048807692404479,28,1748,0.019207223919914,0.029600468484566,35,1728,0.033890154567353,0.014682930647439,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-39,xcmzfsbd9t,shallow_mlp,0.015625,0.073049986789043,26,1717,0.047953848721728,0.025096138067314,35,1728,0.181913815989631,0.133959967267903,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-40,xcmzfsbd9t,huber,0.015625,0.139223516219612,34,1728,0.120187419009918,0.019036097209693,35,1728,0.122689747520126,0.002502328510208,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-40,xcmzfsbd9t,ridge,0.015625,0.075535038850776,34,1728,0.059392427865558,0.016142610985218,35,1728,0.063124996232015,0.003732568366458,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-40,xcmzfsbd9t,shallow_mlp,0.015625,0.116617336969426,34,1728,0.091521072335521,0.025096264633904,35,1728,0.134274401871924,0.042753329536403,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-41,xcmzfsbd9t,huber,0.015625,0.078941055395722,28,1748,0.055802547074684,0.023138508321039,35,1728,0.069771646412592,0.013969099337909,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-41,xcmzfsbd9t,ridge,0.015625,0.05205853792315,28,1748,0.034928003980296,0.017130533942854,35,1728,0.044461243574076,0.00953323959378,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-41,xcmzfsbd9t,shallow_mlp,0.015625,0.168531317830837,35,1728,0.093518273958248,0.075013043872589,35,1728,0.093518273958248,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-42,xcmzfsbd9t,huber,0.015625,0.042441904523162,36,1760,0.001531109277471,0.040910795245691,35,1728,0.006286527212974,0.004755417935502,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-42,xcmzfsbd9t,ridge,0.015625,0.021956074955346,35,1728,0.008444065637193,0.013512009318153,35,1728,0.008444065637193,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-42,xcmzfsbd9t,shallow_mlp,0.015625,0.063189074410652,34,1728,0.022648670618957,0.040540403791695,35,1728,0.087422123021094,0.064773452402136,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-43,xcmzfsbd9t,huber,0.015625,0.098922810955113,27,1717,0.068128829101402,0.030793981853711,27,1717,0.068128829101402,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-43,xcmzfsbd9t,ridge,0.015625,0.092254365304908,27,1717,0.065815645471234,0.026438719833675,27,1717,0.065815645471234,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-43,xcmzfsbd9t,shallow_mlp,0.015625,0.037108974594199,26,1717,0.005508077310822,0.031600897283377,27,1717,0.070934137540845,0.065426060230022,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-44,xcmzfsbd9t,huber,0.015625,0.024172751178542,29,1717,0.011336413332794,0.012836337845748,35,1728,0.067730744415921,0.056394331083127,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-44,xcmzfsbd9t,ridge,0.015625,0.019026120865339,29,1717,0.007248603435976,0.011777517429364,35,1728,0.056781199173311,0.049532595737335,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-44,xcmzfsbd9t,shallow_mlp,0.015625,0.105067173360417,36,1760,0.08206064464748,0.023006528712937,35,1728,0.10264361033639,0.02058296568891,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-45,xcmzfsbd9t,huber,0.015625,0.115165400150543,63,1728,0.107841334782106,0.007324065368437,27,1717,0.122901241244154,0.015059906462048,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-45,xcmzfsbd9t,ridge,0.015625,0.081239355441071,63,1728,0.075160769027282,0.006078586413788,27,1717,0.097217026341624,0.022056257314341,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-45,xcmzfsbd9t,shallow_mlp,0.015625,0.036283736429968,20,1760,0.016193325521308,0.02009041090866,27,1717,0.078336212075084,0.062142886553776,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-46,xcmzfsbd9t,huber,0.015625,0.21837831562305,36,1760,0.194222902039098,0.024155413583952,35,1728,0.202367607148685,0.008144705109587,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-46,xcmzfsbd9t,ridge,0.015625,0.14709343674944,36,1760,0.125141305290143,0.021952131459297,35,1728,0.135712249431678,0.010570944141535,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-46,xcmzfsbd9t,shallow_mlp,0.015625,0.188416769750177,27,1717,0.07553688099085,0.112879888759327,35,1728,0.142254684483388,0.066717803492538,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-47,xcmzfsbd9t,huber,0.015625,0.024796955316922,18,1728,0.020634602379442,0.00416235293748,56,1706,0.021845531216648,0.001210928837206,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-47,xcmzfsbd9t,ridge,0.015625,0.03702800326898,28,1748,0.023418364479637,0.013609638789343,56,1706,0.038890101753818,0.015471737274181,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-47,xcmzfsbd9t,shallow_mlp,0.015625,0.129103174909478,28,1748,0.070997953232845,0.058105221676633,56,1706,0.136934900492066,0.065936947259221,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-48,xcmzfsbd9t,huber,0.015625,0.126493969640722,27,1717,0.073854835229349,0.052639134411373,36,1760,0.076693718209109,0.00283888297976,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-48,xcmzfsbd9t,ridge,0.015625,0.085517014495245,27,1717,0.030043753271116,0.055473261224129,36,1760,0.040553935731075,0.010510182459959,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-48,xcmzfsbd9t,shallow_mlp,0.015625,0.164946662678118,36,1760,0.118680793183819,0.046265869494299,36,1760,0.118680793183819,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-49,xcmzfsbd9t,huber,0.015625,0.031431257561967,28,1748,0.005079381768969,0.026351875792998,35,1728,0.049441941897549,0.044362560128581,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-49,xcmzfsbd9t,ridge,0.015625,0.01158806587852,43,1728,0.006570231791924,0.005017834086596,35,1728,0.029640695826921,0.023070464034996,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-49,xcmzfsbd9t,shallow_mlp,0.015625,0.280508699104257,36,1760,0.195253314535671,0.085255384568586,35,1728,0.32801163562041,0.13275832108474,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-5,xcmzfsbd9t,huber,0.015625,0.229271025553749,37,442,0.174469887336203,0.054801138217546,36,457,0.182568032389375,0.008098145053171,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-5,xcmzfsbd9t,ridge,0.015625,0.186125996667717,37,442,0.137716080687673,0.048409915980044,36,457,0.155165110950553,0.017449030262879,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-5,xcmzfsbd9t,shallow_mlp,0.015625,0.174590810304679,29,448,0.092239403911714,0.082351406392965,36,457,0.252805461588609,0.160566057676895,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-50,xcmzfsbd9t,huber,0.015625,0.146299542484946,27,1717,0.094052950141757,0.052246592343188,27,1717,0.094052950141757,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-50,xcmzfsbd9t,ridge,0.015625,0.083667886073224,27,1717,0.036685361556701,0.046982524516523,27,1717,0.036685361556701,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-50,xcmzfsbd9t,shallow_mlp,0.015625,0.169244411738094,26,1717,0.127077494321006,0.042166917417088,27,1717,0.133019123457924,0.005941629136918,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-51,xcmzfsbd9t,huber,0.015625,0.142749786904263,35,1728,0.092554139279396,0.050195647624868,35,1728,0.092554139279396,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-51,xcmzfsbd9t,ridge,0.015625,0.060700787415484,35,1728,0.017219831455078,0.043480955960406,35,1728,0.017219831455078,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-51,xcmzfsbd9t,shallow_mlp,0.015625,0.06288907901571,28,1748,0.015581994453757,0.047307084561953,35,1728,0.032108019395431,0.016526024941675,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-52,xcmzfsbd9t,huber,0.015625,0.163388889347753,36,1760,0.09476971148651,0.068619177861243,28,1748,0.196046195909083,0.101276484422573,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-52,xcmzfsbd9t,ridge,0.015625,0.113077405152231,36,1760,0.055881996636992,0.057195408515238,28,1748,0.141076820417402,0.08519482378041,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-52,xcmzfsbd9t,shallow_mlp,0.015625,0.184952575421767,27,1717,0.110627257533142,0.074325317888625,28,1748,0.209192960488064,0.098565702954922,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-53,xcmzfsbd9t,huber,0.015625,0.03875475038601,44,1760,0.029293751159599,0.009460999226411,36,1760,0.065694847887381,0.036401096727781,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-53,xcmzfsbd9t,ridge,0.015625,0.003189501473962,15,1728,0.000512050186184,0.002677451287779,36,1760,0.020376159431188,0.019864109245005,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-53,xcmzfsbd9t,shallow_mlp,0.015625,0.210099124662833,26,1717,0.141314409362727,0.068784715300106,36,1760,0.262507267407189,0.121192858044462,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-54,xcmzfsbd9t,huber,0.015625,0.019279477690093,51,1728,0.01433907842374,0.004940399266353,27,1717,0.043286200719296,0.028947122295556,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-54,xcmzfsbd9t,ridge,0.015625,0.00396567393482,51,1728,0.000232669892354,0.003733004042465,27,1717,0.017214064637532,0.016981394745177,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-54,xcmzfsbd9t,shallow_mlp,0.015625,0.00129158186082,62,1728,0.000120792337615,0.001170789523205,27,1717,0.121041496563391,0.120920704225776,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-55,xcmzfsbd9t,huber,0.015625,0.089779676700623,35,1728,0.067969966712796,0.021809709987827,27,1717,0.1008426685336,0.032872701820804,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-55,xcmzfsbd9t,ridge,0.015625,0.022435162906024,35,1728,0.003409101729582,0.019026061176442,27,1717,0.035977399642193,0.03256829791261,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-55,xcmzfsbd9t,shallow_mlp,0.015625,0.104059804490988,34,1728,0.0782437447287,0.025816059762288,27,1717,0.128290935437533,0.050047190708833,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-56,xcmzfsbd9t,huber,0.015625,0.078591202270735,26,1717,0.053948907764112,0.024642294506624,35,1728,0.07604630506721,0.022097397303098,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-56,xcmzfsbd9t,ridge,0.015625,0.056495104126184,26,1717,0.03235179276933,0.024143311356854,35,1728,0.054213807007671,0.02186201423834,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-56,xcmzfsbd9t,shallow_mlp,0.015625,0.148538341612557,35,1728,0.104018893841994,0.044519447770563,35,1728,0.104018893841994,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-57,xcmzfsbd9t,huber,0.015625,0.14154546587297,43,1728,0.121392430091033,0.020153035781937,27,1717,0.163267986508894,0.041875556417861,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-57,xcmzfsbd9t,ridge,0.015625,0.13543947248972,43,1728,0.117749674003829,0.01768979848589,27,1717,0.161763130162081,0.044013456158252,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-57,xcmzfsbd9t,shallow_mlp,0.015625,0.099898546049352,27,1717,0.026620786256447,0.073277759792904,27,1717,0.026620786256447,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-58,xcmzfsbd9t,huber,0.015625,0.131660295435633,26,1717,0.11218313921642,0.019477156219213,27,1717,0.137266069561982,0.025082930345562,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-58,xcmzfsbd9t,ridge,0.015625,0.116691486539301,26,1717,0.097258180556607,0.019433305982694,27,1717,0.127193354643407,0.0299351740868,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-58,xcmzfsbd9t,shallow_mlp,0.015625,0.064615003018645,34,1728,0.031548027701002,0.033066975317643,27,1717,0.044333529413664,0.012785501712661,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-59,xcmzfsbd9t,huber,0.015625,0.122555237229359,34,1728,0.097654684055032,0.024900553174326,27,1717,0.16437557427262,0.066720890217588,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-59,xcmzfsbd9t,ridge,0.015625,0.106974159955096,19,1728,0.083559834513694,0.023414325441402,27,1717,0.152024405746007,0.068464571232313,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-59,xcmzfsbd9t,shallow_mlp,0.015625,0.000068633303733,57,1728,0.000815086199728,-0.000746452895995,27,1717,0.146239236038912,0.145424149839184,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-6,xcmzfsbd9t,huber,0.015625,0.191094255660736,43,464,0.146087517440501,0.045006738220236,55,476,0.179788736501451,0.03370121906095,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-6,xcmzfsbd9t,ridge,0.015625,0.161485329237031,43,464,0.12067827711127,0.040807052125761,55,476,0.150626188382103,0.029947911270833,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-6,xcmzfsbd9t,shallow_mlp,0.015625,0.339841039648671,34,457,0.311364482567549,0.028476557081123,55,476,0.346845273138206,0.035480790570658,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-6t,xcmzfsbd9t,huber,0.015625,0.102830622681469,28,1748,0.051199978669428,0.051630644012041,27,1717,0.07138364891907,0.020183670249642,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-6t,xcmzfsbd9t,ridge,0.015625,0.064977818095516,28,1748,0.02133001950347,0.043647798592046,27,1717,0.039920085580292,0.018590066076821,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-6t,xcmzfsbd9t,shallow_mlp,0.015625,0.419540549902524,28,1748,0.266402112988356,0.153138436914168,27,1717,0.326510634945218,0.060108521956862,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
c24-7,xcmzfsbd9t,huber,0.015625,0.222608815995253,27,448,0.13790388061402,0.084704935381234,36,457,0.164654744184243,0.026750863570224,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d8002e2020312334ba9db29607eaba1dd663ca5749c5debcd5507f6f2f8518cd
c24-7,xcmzfsbd9t,ridge,0.015625,0.167534507795455,27,448,0.091669301597174,0.075865206198281,36,457,0.120813246353371,0.029143944756197,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bd6ff8ec1e4e057e654152381ef1aeb0145059b46cc729af34941a2da9700381
c24-7,xcmzfsbd9t,shallow_mlp,0.015625,0.166696516335618,44,464,0.139215168314139,0.027481348021479,36,457,0.186497875010958,0.047282706696819,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,2fb0049223d2d849cf4e8317f7b12c400fe68a4cd072ffa0d010f3031042d0a2
