method,budget,mae_mpa,rmse_mpa,r2,actual_cost_mean
CENTER_FIRST,0.07791625453346522,48.03439270019531,65.04310293289805,0.5791666463664257,0.06297856333550576
CENTER_FIRST,0.07803254437869822,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401
CENTER_FIRST,0.07810089020771513,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401
CENTER_FIRST,0.0781030882514562,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401
CENTER_FIRST,0.07821092934215107,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401
CENTER_FIRST,0.07821963104768534,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401
CENTER_FIRST,0.07821963104768535,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401
CENTER_FIRST,0.07828552588196505,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401
CENTER_FIRST,0.07828772392570611,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401
CENTER_FIRST,0.07828772392570613,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
CENTER_FIRST,0.07840236686390532,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
CENTER_FIRST,0.07847235959995603,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
CENTER_FIRST,0.07847235959995605,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
CENTER_FIRST,0.07858510268012531,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
CENTER_FIRST,0.07865919331794703,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
CENTER_FIRST,0.07884382899219694,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
CENTER_FIRST,0.0793247476505395,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
CENTER_FIRST,0.09209885137486948,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
CENTER_FIRST,0.09246432300730943,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
CENTER_FIRST,0.09246432300730945,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
CENTER_FIRST,0.09282979463974939,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506
