record_id,dataset_id,dataset_version,source_dataset_id,source_dataset_version,specimen_id_raw,specimen_key,measurement_stage,measurement_name_raw,measurement_semantics,value_raw,value_numeric,unit_raw,unit_normalized,source_kind,source_path_or_url,source_sheet,source_cell,source_sha256,extraction_method,derivation,provenance_status,notes
hasebe-85106a6ab300837ea193,yfxyg8jm46,1,8scdmfdcfb,3,c16-22,yfxyg8jm46:c16-22,PRE_IMPACT,Impact energy,TOTAL_IMPACT_ENERGY,6.7056,6.7056,[J/mm],J,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,E86,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-fcbe57043a0235973707,yfxyg8jm46,1,8scdmfdcfb,3,c16-22,yfxyg8jm46:c16-22,PRE_IMPACT,Impact energy,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,[J],J/mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,F86,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-5930e94f39b171740f1e,yfxyg8jm46,1,8scdmfdcfb,3,c16-22,yfxyg8jm46:c16-22,POST_LVI_PRE_CAI,Projected delamination area,PROJECTED_DELAMINATION_AREA,136.8,136.8,[mm2],mm^2,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,G86,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-7cc0c52059d412735997,yfxyg8jm46,1,8scdmfdcfb,3,c16-22,yfxyg8jm46:c16-22,POST_LVI_PRE_CAI,Dent depth,DENT_DEPTH,0.033,0.033,[mm],mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,H86,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-2ee33478f1312fcf6db8,yfxyg8jm46,1,8scdmfdcfb,3,c16-23,yfxyg8jm46:c16-23,PRE_IMPACT,Impact energy,TOTAL_IMPACT_ENERGY,6.7606,6.7606,[J/mm],J,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,E87,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-08ab0ae7246da4201eba,yfxyg8jm46,1,8scdmfdcfb,3,c16-23,yfxyg8jm46:c16-23,PRE_IMPACT,Impact energy,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,[J],J/mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,F87,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-c7c16fdbf7f5fc8d501c,yfxyg8jm46,1,8scdmfdcfb,3,c16-23,yfxyg8jm46:c16-23,POST_LVI_PRE_CAI,Projected delamination area,PROJECTED_DELAMINATION_AREA,131,131,[mm2],mm^2,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,G87,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-55b0734577d16db76890,yfxyg8jm46,1,8scdmfdcfb,3,c16-23,yfxyg8jm46:c16-23,POST_LVI_PRE_CAI,Dent depth,DENT_DEPTH,0.032,0.032,[mm],mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,H87,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-6a678ec0d987203777c3,yfxyg8jm46,1,8scdmfdcfb,3,c16-24,yfxyg8jm46:c16-24,PRE_IMPACT,Impact energy,TOTAL_IMPACT_ENERGY,6.776,6.776,[J/mm],J,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,E88,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-1af1ac781843ed2508f0,yfxyg8jm46,1,8scdmfdcfb,3,c16-24,yfxyg8jm46:c16-24,PRE_IMPACT,Impact energy,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,[J],J/mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,F88,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-21ac0408737ef49b6f14,yfxyg8jm46,1,8scdmfdcfb,3,c16-24,yfxyg8jm46:c16-24,POST_LVI_PRE_CAI,Projected delamination area,PROJECTED_DELAMINATION_AREA,141.5,141.5,[mm2],mm^2,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,G88,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-763cd65f31a6fe20e564,yfxyg8jm46,1,8scdmfdcfb,3,c16-24,yfxyg8jm46:c16-24,POST_LVI_PRE_CAI,Dent depth,DENT_DEPTH,0.043,0.043,[mm],mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,H88,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-1b7ea0015aadfa9dfbc6,xcmzfsbd9t,1,8scdmfdcfb,3,c24-26,xcmzfsbd9t:c24-26,PRE_IMPACT,Impact energy,TOTAL_IMPACT_ENERGY,15.25925,15.25925,[J/mm],J,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,E89,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-e842123209562a2f7471,xcmzfsbd9t,1,8scdmfdcfb,3,c24-26,xcmzfsbd9t:c24-26,PRE_IMPACT,Impact energy,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,[J],J/mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,F89,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-d3fa59082597b44f8fe8,xcmzfsbd9t,1,8scdmfdcfb,3,c24-26,xcmzfsbd9t:c24-26,POST_LVI_PRE_CAI,Projected delamination area,PROJECTED_DELAMINATION_AREA,635.3,635.3,[mm2],mm^2,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,G89,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-1e0bb31b185f6a70712a,xcmzfsbd9t,1,8scdmfdcfb,3,c24-26,xcmzfsbd9t:c24-26,POST_LVI_PRE_CAI,Dent depth,DENT_DEPTH,0.137,0.137,[mm],mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,H89,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-2f00e2e2601ad443de90,xcmzfsbd9t,1,8scdmfdcfb,3,c24-27,xcmzfsbd9t:c24-27,PRE_IMPACT,Impact energy,TOTAL_IMPACT_ENERGY,15.3698,15.3698,[J/mm],J,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,E90,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-0e36714287c7a661384e,xcmzfsbd9t,1,8scdmfdcfb,3,c24-27,xcmzfsbd9t:c24-27,PRE_IMPACT,Impact energy,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,[J],J/mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,F90,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-ef6d1279d82e9a608d61,xcmzfsbd9t,1,8scdmfdcfb,3,c24-27,xcmzfsbd9t:c24-27,POST_LVI_PRE_CAI,Projected delamination area,PROJECTED_DELAMINATION_AREA,684.2,684.2,[mm2],mm^2,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,G90,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-2658ae3f332d6d6711fc,xcmzfsbd9t,1,8scdmfdcfb,3,c24-27,xcmzfsbd9t:c24-27,POST_LVI_PRE_CAI,Dent depth,DENT_DEPTH,0.18,0.18,[mm],mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,H90,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-e63c260c5738eee114ca,xcmzfsbd9t,1,8scdmfdcfb,3,c24-28,xcmzfsbd9t:c24-28,PRE_IMPACT,Impact energy,TOTAL_IMPACT_ENERGY,15.3363,15.3363,[J/mm],J,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,E91,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-b24e8adba5ead39e7b05,xcmzfsbd9t,1,8scdmfdcfb,3,c24-28,xcmzfsbd9t:c24-28,PRE_IMPACT,Impact energy,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,[J],J/mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,F91,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-99a0bcef09a96795ab4b,xcmzfsbd9t,1,8scdmfdcfb,3,c24-28,xcmzfsbd9t:c24-28,POST_LVI_PRE_CAI,Projected delamination area,PROJECTED_DELAMINATION_AREA,576.4,576.4,[mm2],mm^2,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,G91,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-0af1ef6879cd5a7f4ac5,xcmzfsbd9t,1,8scdmfdcfb,3,c24-28,xcmzfsbd9t:c24-28,POST_LVI_PRE_CAI,Dent depth,DENT_DEPTH,0.231,0.231,[mm],mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,H91,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-571d670981fedc84a97e,xcmzfsbd9t,1,8scdmfdcfb,3,c24-29,xcmzfsbd9t:c24-29,PRE_IMPACT,Impact energy,TOTAL_IMPACT_ENERGY,10.087,10.087,[J/mm],J,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,E92,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-1815eff136b4af7def4f,xcmzfsbd9t,1,8scdmfdcfb,3,c24-29,xcmzfsbd9t:c24-29,PRE_IMPACT,Impact energy,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,[J],J/mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,F92,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-d774de734ea021af8124,xcmzfsbd9t,1,8scdmfdcfb,3,c24-29,xcmzfsbd9t:c24-29,POST_LVI_PRE_CAI,Projected delamination area,PROJECTED_DELAMINATION_AREA,118.9,118.9,[mm2],mm^2,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,G92,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-1549ec34fe252f3fe669,xcmzfsbd9t,1,8scdmfdcfb,3,c24-29,xcmzfsbd9t:c24-29,POST_LVI_PRE_CAI,Dent depth,DENT_DEPTH,0.049,0.049,[mm],mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,H92,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-d70887b3b4ea9c42a9fc,xcmzfsbd9t,1,8scdmfdcfb,3,c24-30,xcmzfsbd9t:c24-30,PRE_IMPACT,Impact energy,TOTAL_IMPACT_ENERGY,9.9044,9.9044,[J/mm],J,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,E93,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-2804f6503a88a8b1f31c,xcmzfsbd9t,1,8scdmfdcfb,3,c24-30,xcmzfsbd9t:c24-30,PRE_IMPACT,Impact energy,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,[J],J/mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,F93,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-164f8d6daa89df25ca0c,xcmzfsbd9t,1,8scdmfdcfb,3,c24-30,xcmzfsbd9t:c24-30,POST_LVI_PRE_CAI,Projected delamination area,PROJECTED_DELAMINATION_AREA,148.6,148.6,[mm2],mm^2,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,G93,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-170232f6bd58ca553a2a,xcmzfsbd9t,1,8scdmfdcfb,3,c24-30,xcmzfsbd9t:c24-30,POST_LVI_PRE_CAI,Dent depth,DENT_DEPTH,-0.022,-0.022,[mm],mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,H93,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-ed20ba75c7d857163fba,xcmzfsbd9t,1,8scdmfdcfb,3,c24-31,xcmzfsbd9t:c24-31,PRE_IMPACT,Impact energy,TOTAL_IMPACT_ENERGY,10.098,10.098,[J/mm],J,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,E94,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-d16ce1b9e7e3c32f39e6,xcmzfsbd9t,1,8scdmfdcfb,3,c24-31,xcmzfsbd9t:c24-31,PRE_IMPACT,Impact energy,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,[J],J/mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,F94,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-9f13b0637c08b5cbe059,xcmzfsbd9t,1,8scdmfdcfb,3,c24-31,xcmzfsbd9t:c24-31,POST_LVI_PRE_CAI,Projected delamination area,PROJECTED_DELAMINATION_AREA,101.4,101.4,[mm2],mm^2,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,G94,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-06ed371156dcf0d906d2,xcmzfsbd9t,1,8scdmfdcfb,3,c24-31,xcmzfsbd9t:c24-31,POST_LVI_PRE_CAI,Dent depth,DENT_DEPTH,0.083,0.083,[mm],mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,H94,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-35599071d60fb10416cd,74t7kcdgkr,1,8scdmfdcfb,3,c8-25,74t7kcdgkr:c8-25,PRE_IMPACT,Impact energy,TOTAL_IMPACT_ENERGY,5.02165,5.02165,[J/mm],J,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,E95,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-51a9e912ff82c451a193,74t7kcdgkr,1,8scdmfdcfb,3,c8-25,74t7kcdgkr:c8-25,PRE_IMPACT,Impact energy,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,[J],J/mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,F95,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ_WITH_DOCUMENTED_E_F_UNIT_HEADER_CORRECTION,AUTHOR_SCALAR_MEASUREMENT,Raw E/F unit headers appear reversed: E equals F times specimen thickness in the bound size workbook; raw units are retained here.
hasebe-a203e9b978cc705cfeef,74t7kcdgkr,1,8scdmfdcfb,3,c8-25,74t7kcdgkr:c8-25,POST_LVI_PRE_CAI,Projected delamination area,PROJECTED_DELAMINATION_AREA,70.5,70.5,[mm2],mm^2,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,G95,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-27555818bc94595b815e,74t7kcdgkr,1,8scdmfdcfb,3,c8-25,74t7kcdgkr:c8-25,POST_LVI_PRE_CAI,Dent depth,DENT_DEPTH,0.035,0.035,[mm],mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/1_Low velocity impact testing condition/Low velocity impact testing condition and damage_v0.2.xlsx,LVI condition,H95,e6d98c968f57ac5748e104dc1da5e112114d25d77c03c7222ba3a0d93ac23cf1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
