study_name,trial_id,outer_fold,state,failure_reason,inner_mae__74t7kcdgkr,inner_mae__cgtnjyggtm,inner_mae__w68dtmpfyf,inner_mae__xcmzfsbd9t,inner_mae__yfxyg8jm46,inner_mae__ykhs7s2dck,mean_mae,worst_mae,domain_sd,objective,accepted_proposals,proposed_variants,acceptance_rate,acceptance_by_domain,control_id,decomposition_family,band,decomposition_parameters,alpha,K_train,K_test,marginalization_stage,feature_layer,feature_aggregation,prediction_aggregation,morphology_beta,consistency,consistency_weight,pca_dimension,regressor,regressor_parameters,seed,runtime_seconds,config_sha256,search_view_sha256,candidate_sha256,evidence_sha256
d8::ykhs7s2dck,9,ykhs7s2dck,COMPLETE,,0.06704075802620822,0.13107595417368087,0.11050148418321658,0.06765769652848934,0.12225517378229438,,0.09970621333877787,0.13107595417368087,0.027214678136086315,0.1351966696958067,1903,1904,0.9994747899159664,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":360,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":344,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.9978813559322034,""accepted_proposals"":471,""proposed_variants"":472},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":336,""proposed_variants"":336}}",B7,fourier,mid,"{""cutoff"":0.2,""transition"":0.05}",0.1,4,8,prediction,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260829,82.4676917293109,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,4644e7acc683a277e93b63f0c884c91d03a143a850bb240b598f712c881f88bf,7c03940792bdd4dcf60e3ff70941fa9b0f7772dc76b3cda6ece12b0a3264c3d8
d8::ykhs7s2dck,10,ykhs7s2dck,PRUNED,invalid_combination:consistency_stage_mismatch,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,{},,0.1313789039850235,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,,
d8::ykhs7s2dck,11,ykhs7s2dck,COMPLETE,,0.06680742898135485,0.1308423461050469,0.10920608043966444,0.06751080629102954,0.12162789586695902,,0.09919891153681096,0.1308423461050469,0.027047565047577327,0.1346142545678304,1874,1904,0.9842436974789915,"{""74t7kcdgkr"":{""acceptance_rate"":0.9972222222222222,""accepted_proposals"":359,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.9273255813953488,""accepted_proposals"":319,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.9936440677966102,""accepted_proposals"":469,""proposed_variants"":472},""yfxyg8jm46"":{""acceptance_rate"":0.9970238095238095,""accepted_proposals"":335,""proposed_variants"":336}}",B8,gaussian,high,"{""sigma"":2.0}",-0.1,4,8,prediction,global,mean,mean,,pairwise_ranking,0.1,8,ridge,"{""alpha"":10.0}",20260831,81.1162088708952,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,230fc4b695c74c62e0f5a0218c5e4e3ce02d4e3009ac048ef7d86bcedff36729,14f58b497d8417e66f135c7c9abdea288e2e7abb2ae53939ba373db3d86d6528
d8::ykhs7s2dck,12,ykhs7s2dck,PRUNED,"morphology_acceptance:74t7kcdgkr,cgtnjyggtm,w68dtmpfyf,xcmzfsbd9t,yfxyg8jm46",0.08572116080415702,0.17066155438991581,0.11626146130680023,0.11567211528749542,0.14575540274928156,,0.12681433890753002,0.17066155438991581,0.02900173741177054,,2250,5954,0.37789721195834736,"{""74t7kcdgkr"":{""acceptance_rate"":0.3099752679307502,""accepted_proposals"":376,""proposed_variants"":1213},""cgtnjyggtm"":{""acceptance_rate"":0.5710200190657769,""accepted_proposals"":599,""proposed_variants"":1049},""w68dtmpfyf"":{""acceptance_rate"":0.05185185185185185,""accepted_proposals"":70,""proposed_variants"":1350},""xcmzfsbd9t"":{""acceptance_rate"":0.4734576757532281,""accepted_proposals"":660,""proposed_variants"":1394},""yfxyg8jm46"":{""acceptance_rate"":0.5748945147679325,""accepted_proposals"":545,""proposed_variants"":948}}",B3,fourier,low,"{""cutoff"":0.49894533824591814,""transition"":0.09692931125681749}",-0.40937502582201224,8,16,prediction,multi_layer,mean,trimmed,,none,0.0,4,svr,"{""C"":0.14276600676608797,""epsilon"":0.01929784544538868,""gamma"":0.010835956253152652}",20260832,246.08329807594419,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,99fbdc7c40ead136888db18a1813b1835ac4dcf5b74899b2fedf1533ed5d4703,c8a366ad045313c967b840c3647f4f96d9a9b90058b4209cbff81cc3651cbce6
d8::ykhs7s2dck,13,ykhs7s2dck,PRUNED,morphology_acceptance:,0.08392599107785698,0.17141601047024607,0.09795383011342089,0.10667184264437576,0.20067248052113737,,0.13212803096540743,0.20067248052113737,0.045565814105531746,,944,1203,0.7847049044056525,"{""74t7kcdgkr"":{""acceptance_rate"":0.6901960784313725,""accepted_proposals"":176,""proposed_variants"":255},""cgtnjyggtm"":{""acceptance_rate"":0.9849246231155779,""accepted_proposals"":196,""proposed_variants"":199},""w68dtmpfyf"":{""acceptance_rate"":0.7049180327868853,""accepted_proposals"":172,""proposed_variants"":244},""xcmzfsbd9t"":{""acceptance_rate"":0.7272727272727273,""accepted_proposals"":232,""proposed_variants"":319},""yfxyg8jm46"":{""acceptance_rate"":0.9032258064516129,""accepted_proposals"":168,""proposed_variants"":186}}",B3,gaussian,mid,"{""sigma"":0.6427464520769942}",0.5867227287354227,1,4,prediction,layer3,mean,median,,none,0.0,16,elastic_net,"{""alpha"":0.1111298145564684,""l1_ratio"":0.7027251366161875}",20260833,110.26086612418294,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,cdf937b3c31990ff91854b6f86cf3a1bf99f32fab9cf5834b634a052730ab4db,5c79c35c3ce9801d256279158451db3462f02858dc36faea4d7621a1dbe230f8
d8::ykhs7s2dck,14,ykhs7s2dck,PRUNED,morphology_acceptance:w68dtmpfyf,0.12384229712260929,0.1694254586760394,0.15499299970754316,0.1175372891747794,0.1354726076328078,,0.1402541304627558,0.1694254586760394,0.019372489610802332,,454,636,0.7138364779874213,"{""74t7kcdgkr"":{""acceptance_rate"":0.6825396825396826,""accepted_proposals"":86,""proposed_variants"":126},""cgtnjyggtm"":{""acceptance_rate"":0.9702970297029703,""accepted_proposals"":98,""proposed_variants"":101},""w68dtmpfyf"":{""acceptance_rate"":0.5314685314685315,""accepted_proposals"":76,""proposed_variants"":143},""xcmzfsbd9t"":{""acceptance_rate"":0.6607142857142857,""accepted_proposals"":111,""proposed_variants"":168},""yfxyg8jm46"":{""acceptance_rate"":0.8469387755102041,""accepted_proposals"":83,""proposed_variants"":98}}",B8,fourier,mid+high,"{""cutoff"":0.05561437066633479,""transition"":0.02290852362141728}",-0.32065757668685047,2,2,prediction,layer3,mean,mean,,none,0.0,64,pls,"{""n_components"":6}",20260834,35.048162180930376,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,ac18eeb5b4b81f2fd4d34481ac7dc0b8e6452fcfe7d92f85901c37efba955f78,0f44f1d8c7eeb590a0e4bbe60563934030ee95c9f3690a493352714c7bbf551a
d8::ykhs7s2dck,15,ykhs7s2dck,PRUNED,"morphology_acceptance:74t7kcdgkr,cgtnjyggtm,w68dtmpfyf,xcmzfsbd9t,yfxyg8jm46",0.08368913443872672,0.14645692819218145,0.1018479410233479,0.09171848767598985,0.15169104269562156,,0.1150807068051735,0.15169104269562156,0.02839406329165475,,161,2770,0.05812274368231047,"{""74t7kcdgkr"":{""acceptance_rate"":0.05025996533795494,""accepted_proposals"":29,""proposed_variants"":577},""cgtnjyggtm"":{""acceptance_rate"":0.07708779443254818,""accepted_proposals"":36,""proposed_variants"":467},""w68dtmpfyf"":{""acceptance_rate"":0.0023328149300155523,""accepted_proposals"":3,""proposed_variants"":1286},""xcmzfsbd9t"":{""acceptance_rate"":0.1840277777777778,""accepted_proposals"":53,""proposed_variants"":288},""yfxyg8jm46"":{""acceptance_rate"":0.2631578947368421,""accepted_proposals"":40,""proposed_variants"":152}}",B3,gaussian,low,"{""sigma"":7.954885329829494}",0.46197539794718157,1,1,prediction,multi_layer,mean,morphology_weighted,20.313146347320252,none,0.0,32,hist_gradient_boosting,"{""l2_regularization"":5.074670633509562,""learning_rate"":0.16831462128029726,""max_leaf_nodes"":10}",20260835,146.15090881008655,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,0ccc626b07a89814cc1cb652df8ce868007411695702ffbc91b69c2106b8b975,c37c6493d43433565e22fc4a63ed1d5816a3837214272d7e200d555f56ce8224
d8::ykhs7s2dck,16,ykhs7s2dck,PRUNED,invalid_combination:consistency_stage_mismatch,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,{},,0.13054664665833116,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,,
d8::ykhs7s2dck,17,ykhs7s2dck,PRUNED,invalid_combination:consistency_stage_mismatch,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,{},,0.11406565690413117,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,,
d8::ykhs7s2dck,18,ykhs7s2dck,COMPLETE,,0.06692822309542852,0.13091698777640848,0.11061635419517675,0.06769092090584768,0.12229626891951328,,0.09968975097847495,0.13091698777640848,0.02721333667361077,0.13514033158993813,238,238,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":45,""proposed_variants"":45},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":49,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":43,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":59,""proposed_variants"":59},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":42,""proposed_variants"":42}}",B0,gaussian,low,"{""sigma"":2.0}",0.0,1,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260838,15.961201920174062,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,0b2fa92bac14f7326240a5526f4f0ddec231326c647eec21b2f10f95756e62aa,e292f11687a37b7f5e444e218f1c6afb6917b8b6ebb8606a881795854c6d1a6b
d8::ykhs7s2dck,19,ykhs7s2dck,COMPLETE,,0.14203485739404664,0.19900512013252175,0.18071676987601235,0.24181380894135998,0.1467500389612567,,0.18206411906103948,0.24181380894135998,0.03662857996380227,0.24618042929275968,476,476,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":90,""proposed_variants"":90},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":98,""proposed_variants"":98},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":86,""proposed_variants"":86},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":118,""proposed_variants"":118},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":84,""proposed_variants"":84}}",B4,fourier,mid,"{""cutoff"":0.3276819992513365,""transition"":0.012069854744504019}",-0.14710114088989334,2,1,feature,global,median,mean,,none,0.0,4,shallow_mlp,"{""alpha"":0.002864040546780995,""hidden_layer_size"":32}",20260839,274.53026466816664,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,751521ea60c6aee1af886d718379f8a406e77766d2bf68bb5920073fc6b1204b,faed623143c981721370b602bd6e7b616dd982849b0dae1ee5ee0220d24534ad
d8::ykhs7s2dck,20,ykhs7s2dck,COMPLETE,,0.8144364586591107,0.6924219266662255,0.8482142462114907,0.6516175402439841,0.6647953151412453,,0.7342970973844112,0.8482142462114907,0.08101773984628129,0.954452432921912,1710,1904,0.898109243697479,"{""74t7kcdgkr"":{""acceptance_rate"":0.8555555555555555,""accepted_proposals"":308,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":0.9846938775510204,""accepted_proposals"":386,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.7965116279069767,""accepted_proposals"":274,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.885593220338983,""accepted_proposals"":418,""proposed_variants"":472},""yfxyg8jm46"":{""acceptance_rate"":0.9642857142857143,""accepted_proposals"":324,""proposed_variants"":336}}",B7,fourier,mid+high,"{""cutoff"":0.04658710654246592,""transition"":0.06631859692096168}",0.39636064616325706,8,16,prediction,layer3,mean,mean,,none,0.0,64,kernel_ridge,"{""alpha"":0.027988645432299387,""gamma"":0.18181607719883655}",20260840,94.33489977009594,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,5af98aa331b73e0eab722cc7c3f2ef14696dc9b19e4fe0d2d0f2ace7e73b36e4,49c7066e2b83ca3e499551843f963fd1db9d22a880a0f3e999d499d46af46e6d
d8::ykhs7s2dck,21,ykhs7s2dck,COMPLETE,,0.08547816455053747,0.137144252076037,0.1023065640470993,0.09907792825369843,0.11724287022309679,,0.10824995583009381,0.137144252076037,0.017628144194192473,0.1442988332685223,949,967,0.9813857290589452,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":180,""proposed_variants"":180},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":0.9086021505376344,""accepted_proposals"":169,""proposed_variants"":186},""xcmzfsbd9t"":{""acceptance_rate"":0.9957805907172996,""accepted_proposals"":236,""proposed_variants"":237},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168}}",B5,gaussian,high,"{""sigma"":1.2899345833712044}",-0.12044079992349166,4,1,feature,global,median,mean,,none,0.0,32,huber,"{""alpha"":0.8771255254223808,""epsilon"":1.8896807058401417}",20260841,47.04757662117481,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,8c4a7d7156090978eab61597b056d616acc2b1ef44eff8a9f91faf1c2d3b3a0f,ad633bdbbbdd7528ed2ad559260d4dcad6491993f8aec677222dd20478b9e7a1
d8::ykhs7s2dck,22,ykhs7s2dck,PRUNED,"morphology_acceptance:74t7kcdgkr,cgtnjyggtm,w68dtmpfyf,xcmzfsbd9t,yfxyg8jm46",0.06450010548264253,0.16146199342857523,0.13716907049786622,0.08632435480100543,0.16484641005675363,,0.1228603868533686,0.16484641005675363,0.04049309245306454,,53,238,0.22268907563025211,"{""74t7kcdgkr"":{""acceptance_rate"":0.044444444444444446,""accepted_proposals"":2,""proposed_variants"":45},""cgtnjyggtm"":{""acceptance_rate"":0.3877551020408163,""accepted_proposals"":19,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":0.2558139534883721,""accepted_proposals"":11,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":0.1694915254237288,""accepted_proposals"":10,""proposed_variants"":59},""yfxyg8jm46"":{""acceptance_rate"":0.2619047619047619,""accepted_proposals"":11,""proposed_variants"":42}}",B1,gaussian,low,"{""sigma"":3.9840181675156607}",1.0,1,1,feature,global,trimmed,mean,,none,0.0,16,hist_gradient_boosting,"{""l2_regularization"":0.047867159658808056,""learning_rate"":0.011082850790969994,""max_leaf_nodes"":30}",20260842,18.188747690059245,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,c05d4e680f68493f2bc6b8fcbd400282593301d07954a951737f78e69fe29b69,e21b0ee888321a9f4f777f2fe69ea652ff703358bdafd6c86ff89bee2f9d308e
d8::ykhs7s2dck,23,ykhs7s2dck,COMPLETE,,0.06710030823490938,0.13099255044552202,0.10981201878528882,0.06692408926295355,0.1209419270907991,,0.09915417876389457,0.13099255044552202,0.027085814470099414,0.13461089782228502,945,1069,0.8840037418147801,"{""74t7kcdgkr"":{""acceptance_rate"":0.8148148148148148,""accepted_proposals"":176,""proposed_variants"":216},""cgtnjyggtm"":{""acceptance_rate"":0.98989898989899,""accepted_proposals"":196,""proposed_variants"":198},""w68dtmpfyf"":{""acceptance_rate"":0.8390243902439024,""accepted_proposals"":172,""proposed_variants"":205},""xcmzfsbd9t"":{""acceptance_rate"":0.8381294964028777,""accepted_proposals"":233,""proposed_variants"":278},""yfxyg8jm46"":{""acceptance_rate"":0.9767441860465116,""accepted_proposals"":168,""proposed_variants"":172}}",B2,gaussian,high,"{""sigma"":1.0613432351473124}",0.2969857004749562,4,2,prediction,global,mean,trimmed,,none,0.0,8,elastic_net,"{""alpha"":0.00010080292711387072,""l1_ratio"":0.014455572062907096}",20260843,86.95385202206671,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,14ae14fe1174ed4ec6aa8a03cbc5e409f0f78eb67772fb7d2c53b161dc609bfe,c83b88fa60a4dd5aba2e5b1838b6571287c2d5c05ba4eb39fb62125548c818f3
d8::ykhs7s2dck,24,ykhs7s2dck,COMPLETE,,0.06700988997830386,0.13091750458552537,0.11063230486483763,0.06776267885533618,0.12215428308841811,,0.09969533227448422,0.13091750458552537,0.0271546621316103,0.1351401746340266,952,952,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":180,""proposed_variants"":180},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":172,""proposed_variants"":172},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":236,""proposed_variants"":236},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168}}",B2,gaussian,high,"{""sigma"":0.6421426728178528}",0.31908367954320366,4,2,prediction,global,mean,trimmed,,none,0.0,8,elastic_net,"{""alpha"":0.0001695966778640738,""l1_ratio"":0.04853940192409269}",20260844,81.3192750220187,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,2cb835e30990cb4fb3205e4ea14ed753964a6e8f43dc1fc53af9fa410978045a,3612c96bf711ca09c968ebaf0eb797e0356bccd8eaba3189f4c2e3704cf6f464
d8::ykhs7s2dck,25,ykhs7s2dck,PRUNED,"morphology_acceptance:74t7kcdgkr,cgtnjyggtm,w68dtmpfyf,xcmzfsbd9t,yfxyg8jm46",0.06458042477711869,0.13572283762742943,0.08736568357574809,0.08528480800029142,0.13357504823541222,,0.10130576044319997,0.13572283762742943,0.028374598064312993,,262,4253,0.061603573947801554,"{""74t7kcdgkr"":{""acceptance_rate"":0.062261753494282084,""accepted_proposals"":49,""proposed_variants"":787},""cgtnjyggtm"":{""acceptance_rate"":0.04766839378238342,""accepted_proposals"":46,""proposed_variants"":965},""w68dtmpfyf"":{""acceptance_rate"":0.0014858841010401188,""accepted_proposals"":2,""proposed_variants"":1346},""xcmzfsbd9t"":{""acceptance_rate"":0.11195928753180662,""accepted_proposals"":88,""proposed_variants"":786},""yfxyg8jm46"":{""acceptance_rate"":0.2086720867208672,""accepted_proposals"":77,""proposed_variants"":369}}",B2,gaussian,low,"{""sigma"":1.087319972224286}",0.7380730721875114,1,2,prediction,multi_layer,mean,trimmed,,none,0.0,8,elastic_net,"{""alpha"":0.00010386978628061262,""l1_ratio"":0.021636637583103507}",20260845,188.09578498918563,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,35eba664ecf3be456aaee740c0ee07847d9dc722953036a39d0806414bd8d5fb,84f8af185aacbdfc851afc72dd8c464cf4fe08da138d54fc5d4a2ab388f9a3cc
d8::ykhs7s2dck,26,ykhs7s2dck,COMPLETE,,0.06301553611586126,0.14426950692476745,0.13071388490875308,0.07954752268815359,0.13403502350823474,,0.11031629482915402,0.14426950692476745,0.032605335442945096,0.14964420510464038,948,1049,0.90371782650143,"{""74t7kcdgkr"":{""acceptance_rate"":0.8287037037037037,""accepted_proposals"":179,""proposed_variants"":216},""cgtnjyggtm"":{""acceptance_rate"":0.9949238578680203,""accepted_proposals"":196,""proposed_variants"":197},""w68dtmpfyf"":{""acceptance_rate"":0.8865979381443299,""accepted_proposals"":172,""proposed_variants"":194},""xcmzfsbd9t"":{""acceptance_rate"":0.8534798534798534,""accepted_proposals"":233,""proposed_variants"":273},""yfxyg8jm46"":{""acceptance_rate"":0.9940828402366864,""accepted_proposals"":168,""proposed_variants"":169}}",B2,gaussian,high,"{""sigma"":1.0478663232320071}",0.2514409881294919,4,4,prediction,global,mean,median,,none,0.0,64,pls,"{""n_components"":1}",20260846,90.44408317096531,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,7ee7b8107f8d8560e00bf04e7c11ca177c4e7e75a5af899be309be999896ca2f,c2a9302f6448d250bb921bca6669733823bc6f833c6156f53440abe2f2868ce0
d8::ykhs7s2dck,27,ykhs7s2dck,COMPLETE,,0.12012971463987328,0.14339500511116807,0.12945524319209353,0.08193334638149939,0.14319858322660778,,0.12362237851024842,0.14339500511116807,0.022620260674608567,0.1617331558555013,952,963,0.9885773624091381,"{""74t7kcdgkr"":{""acceptance_rate"":0.9836065573770492,""accepted_proposals"":180,""proposed_variants"":183},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":0.9772727272727273,""accepted_proposals"":172,""proposed_variants"":176},""xcmzfsbd9t"":{""acceptance_rate"":0.9833333333333333,""accepted_proposals"":236,""proposed_variants"":240},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168}}",B3,wavelet,high,"{""level"":1,""wavelet"":""db4""}",-0.05230015742545008,4,2,prediction,global,mean,morphology_weighted,0.11409227843625369,none,0.0,8,shallow_mlp,"{""alpha"":0.4098307202190226,""hidden_layer_size"":64}",20260847,132.75851367786527,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,feaa6db0ff9dc0c111cdaa9b147816c04381461a233ae2159e55fc69761fb47a,42c1a598389a984ba0b05aa695016223a0a3abe1e8793d94802e3484d753433a
