specimen_id,domain_id,primary,raw_relative_path,raw_sha256,raw_size,parse_status,parse_error,internal_title,title_matches_canonical,canonical_workbook_crosscheck_count,n_rows,sampling_hz,columns,units,peak_row,extension_finite_fraction,extension_min,extension_max,load_finite_fraction,load_min,load_max,strain_fl_finite_fraction,strain_fl_min,strain_fl_max,strain_fr_finite_fraction,strain_fr_min,strain_fr_max,strain_bl_finite_fraction,strain_bl_min,strain_bl_max,strain_br_finite_fraction,strain_br_min,strain_br_max
c16-61,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-61 0000.CSV,1f28e43460746a7cd23cebb198127899a623f4f00d0defc87255daa0a8c4b47d,271442,PASS,,c16-61,true,3,4299,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3936,1,-1.2887500000000001,0.0056249999999999998,1,-2.9396879999999999,-0.00093749999999999997,1,-7253.125,54.6875,1,-6123.4380000000001,7.8125,1,-8137.5,231.25,1,-8581.25,-1.5625
c16-62,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-62 0000.CSV,e9bfb3b49e71f8ed9a2d26883b6dd8f5d670019576bd40388ec52827f11dbbbf,296160,PASS,,c16-62,true,3,4722,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4257,1,-1.4140630000000001,0.0053125000000000004,1,-3.2890630000000001,-0.00031250000000000001,1,-8442.1880000000001,193.75,1,-8204.6880000000001,15.625,1,-8012.5,585.9375,1,-8167.1880000000001,598.4375
c16-66,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-66 0000.CSV,342e870be5d80f942b8cb24f7aaf28bbcbfe5e8a1ae2e795287c530aee3038a2,241838,PASS,,c16-66,true,3,3819,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3398,1,-1.1209370000000001,0.0053125000000000004,1,-2.6331250000000002,-0.00125,1,-6567.1880000000001,31.25,1,-6401.5630000000001,7.8125,1,-7282.8130000000001,10.9375,1,-6275,6.25
c16-67,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-67 0000.CSV,abbc3b3cdbf56ad498d4f6c0c8222406f01663662ad48f34b0bcc95fc4678d63,278086,PASS,,c16-67,true,3,4407,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3972,1,-1.3006249999999999,0.0059375000000000001,1,-3.0093749999999999,0,1,-7475,703.125,1,-7810.9380000000001,242.1875,1,-7464.0630000000001,20.3125,1,-8643.75,15.625
c16-7,yfxyg8jm46,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-7 0000.CSV,74fb18a8291997b4b1137648d2e286762d9d503252c9c970c27c9438dcee90c7,147153,PASS,,c16-7,true,3,2409,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2069,1,-0.63500000000000001,0.0021875000000000002,1,-1.3165629999999999,0.00031250000000000001,1,-3175,23.4375,1,-3081.25,14.0625,1,-3614.0630000000001,25,1,-3418.75,104.6875
c16-8,yfxyg8jm46,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-8 0000.CSV,a9b71484c3f439d644020ce13f74753a24bbae97e101ec775a40f801b4a1ad0d,157935,PASS,,c16-8,true,3,2547,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2014,1,-0.67812499999999998,0.0015625000000000001,1,-1.3546879999999999,0.00031250000000000001,1,-3207.8130000000001,12.5,1,-3023.4380000000001,6.25,1,-4101.5630000000001,18.75,1,-3409.375,14.0625
c16-9,yfxyg8jm46,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-9 0000.CSV,08db5753699a52e2f6bc6e6817719ff30ded20c406f1b9cd59368b91a7a8dfd0,141665,PASS,,c16-9,true,3,2295,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,1878,1,-0.59406250000000005,0.0015625000000000001,1,-1.1196870000000001,0,1,-2743.75,45.3125,1,-2935.9380000000001,46.875,1,-2801.5630000000001,50,1,-2937.5,45.3125
c24-1,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-1 0000.CSV,588a6888caebc32a4a4a110e2165729badf2c86fd94cf6a8dafa12b6e67d5dff,177991,PASS,,c24-1,true,3,2829,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2465,1,-0.79343750000000002,0.00093749999999999997,1,-2.11375,0.00062500000000000001,1,-3337.5,-9.375,1,-3309.375,-21.875,1,-4179.6880000000001,-1.5625,1,-3707.8130000000001,-15.625
c24-10,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-10 0000.CSV,2f70547a66a9dbb9786ce41320a4daf132f676c8c6da5ba9d385182c106b2700,213376,PASS,,c24-10,true,3,3414,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3054,1,-0.98406249999999995,0.0021875000000000002,1,-2.7418749999999998,0.00062500000000000001,1,-4401.5630000000001,14.0625,1,-4639.0630000000001,4.6875,1,-4490.625,17.1875,1,-4501.5630000000001,604.6875
c24-10t,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-10t 0000.CSV,2e995a707ce37b2752e3ded37ac7d040dab35cc4ee20b953d389e7f9c1f5c3a8,248759,PASS,,c24-10t,true,3,3954,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3549,1,-1.18625,0.0040625000000000001,1,-3.2643749999999998,-0.0025000000000000001,1,-5214.0630000000001,25,1,-5089.0630000000001,7.8125,1,-5703.125,15.625,1,-5565.625,15.625
c24-11,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-11 0000.CSV,cd42c529c5ac319ee203917c08d95627275c206d3dab71df5f50a799410434f1,233282,PASS,,c24-11,true,3,3702,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3329,1,-1.0859380000000001,0.0015625000000000001,1,-3.0037500000000001,0.00125,1,-4639.0630000000001,-4.6875,1,-4626.5630000000001,-18.75,1,-5757.8130000000001,-12.5,1,-5421.875,-14.0625
c24-11t,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-11t 0000.CSV,ccf536c948c316ef064ad90b44dc9363f3ef0d53666d0c6fec6e913e87a6c893,381858,PASS,,c24-11t,true,3,6039,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5605,1,-1.8103130000000001,0.0043750000000000004,1,-5.2506250000000003,-0.00093749999999999997,1,-10031.25,43.75,1,-9218.75,21.875,1,-9025,26.5625,1,-8846.875,14.0625
c24-12,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-12 0000.CSV,203a3fdd5eb8df658e2cc5d1244de683a2b52ca2d2050419497a758c7966e22a,214786,PASS,,c24-112,false,3,3459,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3012,1,-0.99062499999999998,0.00125,1,-2.7553130000000001,0.00031250000000000001,1,-3634.375,39.0625,1,-4135.9380000000001,17.1875,1,-5250,212.5,1,-5065.625,103.125
c24-12t,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-12t 0000.CSV,23990987c296e9fc2ad6739456e95ed1e0b3bd5d4c73eee4ef8b3878841faf81,308439,PASS,,c24-12t,true,3,4908,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4532,1,-1.48125,0.0040625000000000001,1,-3.9750000000000001,-0.0015625000000000001,1,-6448.4380000000001,31.25,1,-6010.9380000000001,10.9375,1,-8789.0630000000001,10660.940000000001,1,-7356.25,648.4375
c24-13,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-13 0000.CSV,acd051fd64cb611abe55579ffae0a6e510f5b6ec37f0f9f038e1eafef1d0d8ba,376832,PASS,,c24-13,true,3,6039,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5553,1,-1.772813,0.02375,1,-4.5587499999999999,-0.0015625000000000001,1,-7159.375,37.5,1,-6989.0630000000001,21.875,1,-9103.125,21.875,1,-8751.5630000000001,21.875
c24-14,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-14 0000.CSV,1c0f00a72463296369461071c7e4541d67a1bc94667be55dc6e6d022d56c46bd,378357,PASS,,c24-14,true,3,5961,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5575,1,-1.864063,0.0040625000000000001,1,-5.0984379999999998,-0.0028124999999999999,1,-8045.3130000000001,31.25,1,-7946.875,9.375,1,-10725,14.0625,1,-9885.9380000000001,10.9375
c24-15,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-15 0000.CSV,77c6a55abc7bfa8e3ee8883f5578e5e8a583e8875d87853852af991f8c07a423,357471,PASS,,c24-15,true,3,5754,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5257,1,-1.7634380000000001,0.0037499999999999999,1,-4.4081250000000001,-0.00093749999999999997,1,-7393.75,37.5,1,-7246.875,25,1,-7840.625,25,1,-8706.25,12.5
c24-16,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-16 0000.CSV,73eb16ad4c5c7aa655402b14854ac5d6417e2defd74f80d945e695f8ccf64113,350374,PASS,,c24-16,true,3,5523,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5049,1,-1.6837500000000001,0.0034375,1,-4.9428130000000001,-0.0021875000000000002,1,-8984.375,25,1,-8695.3130000000001,7.8125,1,-8339.0630000000001,7.8125,1,-8001.5630000000001,9.375
c24-17,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-17 0000.CSV,89baaf96adf21f5e263ead1c01916da58712430950495228081828870278e044,358126,PASS,,c24-17,true,3,5667,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5195,1,-1.7381249999999999,0.0034375,1,-5.0071870000000001,-0.0037499999999999999,1,-8154.6880000000001,109.375,1,-7828.125,28.125,1,-9943.75,25,1,-9215.625,17.1875
c24-18,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-18 0000.CSV,1d0bcf5834774b804dc4cec6c3ce65991b779993003373bbc633e17f3a29e717,372257,PASS,,c24-18,true,3,5910,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5459,1,-1.798438,0.0034375,1,-5.1284380000000001,-0.0025000000000000001,1,-8440.625,42.1875,1,-8667.1880000000001,35.9375,1,-8960.9380000000001,20.3125,1,-9204.6880000000001,17.1875
c24-19,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-19 0000.CSV,48be58f6b549018a509b03b51b51577a43eeec20bf734ff07c5b0f44a5edc9dc,383327,PASS,,c24-19,true,3,6039,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5701,1,-1.880625,0.0056249999999999998,1,-5.5043749999999996,-0.00062500000000000001,1,-9204.6880000000001,70.3125,1,-9204.6880000000001,321.875,1,-9617.1880000000001,50,1,-9692.1880000000001,26.5625
c24-2,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-2 0000.CSV,b123e5a1977b85d280a530ea9550408d537b626ef3858240ac043fe103fd8fd2,217038,PASS,,c24-2,true,3,3504,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2386,1,-0.80218750000000005,1.3712500000000001,1,-1.920938,0.00125,1,-2562.5,304.6875,1,-3089.0630000000001,17.1875,1,-3618.75,28.125,1,-3835.9380000000001,31.25
c24-20,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-20 0000.CSV,8d5c8bbfb3a3bfe19a52f6e993401d555b17765ebf3cc3215fb0580824e9851a,330961,PASS,,c24-20,true,3,5226,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4814,1,-1.5756250000000001,0.0043750000000000004,1,-4.5428129999999998,-0.0018749999999999999,1,-7432.8130000000001,71.875,1,-7750,51.5625,1,-9223.4380000000001,59.375,1,-7903.125,40.625
c24-21,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-21 0000.CSV,082da783c1fc7749b6e67e1a10ed774820202d8dba70ca9040deb65fa5cc8aab,364540,PASS,,c24-21,true,3,5775,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5277,1,-1.752813,0.0046874999999999998,1,-4.9265629999999998,0.00062500000000000001,1,-8221.875,304.6875,1,-7873.4380000000001,285.9375,1,-9015.625,21.875,1,-8773.4380000000001,10.9375
c24-23,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-23 0000.CSV,98deb12ba839d5c1579df63e57a97da702625405e6dd33ac423a974fe70214a9,274185,PASS,,c24-23,true,3,4338,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3926,1,-1.319688,0.0056249999999999998,1,-3.7637499999999999,-0.0015625000000000001,1,-6178.125,1193.75,1,-6006.25,1537.5,1,-9625,59.375,1,-9771.875,48.4375
c24-24,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-24 0000.CSV,94eabcf67b77656f50051ed6b23a08959c31d5bff0fd1c49438fe7975727331e,278330,PASS,,c24-24,true,3,4410,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3978,1,-1.3306249999999999,0.0053125000000000004,1,-3.7309380000000001,-0.00125,1,-5923.4380000000001,20.3125,1,-5873.4380000000001,114.0625,1,-6701.5630000000001,6364.0630000000001,1,-6651.5630000000001,4331.25
c24-25,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-25 0000.CSV,a9fdd00be09dbc5dffe67e301ba1ca0d717b115e6b7c0996ca6ecae748dfd55e,312786,PASS,,c24-25,true,3,4938,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4195,1,-1.4975000000000001,0.0050000000000000001,1,-3.8709380000000002,0,1,-6353.125,4.6875,1,-6339.0630000000001,-15.625,1,-10321.879999999999,276.5625,1,-10376.559999999999,-14.0625
c24-26,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-26 0000.CSV,06297f01b13b2bb9821c9da3af685dc12e0c4ef4458d9fedf48be5b7c6d6df36,216571,PASS,,c24-26,true,3,3495,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3003,1,-0.97250000000000003,0.0031250000000000002,1,-2.4846879999999998,-0.0037499999999999999,1,-4034.375,42.1875,1,-4153.125,21.875,1,-4239.0630000000001,25,1,-3982.8130000000001,15.625
c24-27,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-27 0000.CSV,8e21516ae8d4fef5649a4100198899ef416d4b4b0afbe6de199360645782e9dc,206895,PASS,,c24-27,true,3,3312,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2924,1,-1.0278130000000001,0.0037499999999999999,1,-2.618125,-0.0028124999999999999,1,-4400,62.5,1,-4185.9380000000001,387.5,1,-4462.5,20.3125,1,-4206.25,4.6875
c24-28,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-28 0000.CSV,0f208e2d52e0f336f9017f97328f583a6db248ebecb48cef7794954be6e28730,266011,PASS,,c24-28,true,3,4257,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3150,1,-1.0659380000000001,0.0053125000000000004,1,-2.7815629999999998,-0.0034375,1,-4515.625,214.0625,1,-4392.1880000000001,21.875,1,-4759.375,17.1875,1,-4635.9380000000001,9.375
c24-29,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-29 0000.CSV,524b9b07c7d9d43194b1d46bc89f3925637609f7fefb0aec08825cead85d8918,393228,PASS,,c24-29,true,3,6186,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5684,1,-1.88375,0.0046874999999999998,1,-5.2284379999999997,-0.0021875000000000002,1,-9093.75,46.875,1,-8685.9380000000001,14.0625,1,-9159.375,1.5625,1,-9321.875,7.8125
c24-3,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-3 0000.CSV,af3716f44df7303b14d565217a470682fecf09e08e6e2f279327401b7870ece2,182248,PASS,,c24-3,true,3,2928,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2579,1,-0.84999999999999998,0.0021875000000000002,1,-2.2793749999999999,0.0015625000000000001,1,-3185.9380000000001,57.8125,1,-3396.875,15.625,1,-4210.9380000000001,21.875,1,-4251.5630000000001,18.75
c24-30,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-30 0000.CSV,c3bfa130de691fd8ebc82c98b2d1933625bb8d411ffd5935a7413c312a1e87f0,340660,PASS,,c24-30,true,3,5385,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4942,1,-1.6440630000000001,0.0046874999999999998,1,-4.6568750000000003,-0.0025000000000000001,1,-7739.0630000000001,50,1,-7907.8130000000001,29.6875,1,-9170.3130000000001,31.25,1,-7725,20.3125
c24-31,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-31 0000.CSV,c7caf8d49ca82c6c31745654e75b90d87eed5bee7e391a4224f8e166304bc02c,350948,PASS,,c24-31,true,3,5565,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5089,1,-1.6725000000000001,0.0040625000000000001,1,-4.7434370000000001,-0.0028124999999999999,1,-8115.625,50,1,-7587.5,557.8125,1,-11489.059999999999,29.6875,1,-8135.9380000000001,25
c24-32,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-32 0000.CSV,8476215d7168aa8f6b3e1cf918a4bf6ace8ab4c8cd5eaeda78c7e5db7c2f6860,163797,PASS,,c24-32,true,3,2655,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2316,1,-0.74593750000000003,0.0018749999999999999,1,-1.985938,0,1,-3004.6880000000001,59.375,1,-3001.5630000000001,210.9375,1,-3542.1880000000001,62.5,1,-3314.0630000000001,59.375
c24-33,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-33 0000.CSV,4670ff8beabe097f564965449115733295f6850f8b4bd95d446fb5f802ba5553,181426,PASS,,c24-33,true,3,2916,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2506,1,-0.83562499999999995,0.0018749999999999999,1,-2.131875,0.00125,1,-3056.25,109.375,1,-3379.6880000000001,357.8125,1,-3587.5,18.75,1,-3840.625,20.3125
c24-34,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-34 0000.CSV,74b128ccf3ad00ef3cb2ca3490f55cd12add484aac7fbf2d740fa95e077354b3,226794,PASS,,c24-34,true,3,3588,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3199,1,-1.051563,0.0015625000000000001,1,-2.6196869999999999,-0.00031250000000000001,1,-4287.5,-12.5,1,-4076.5630000000001,-21.875,1,-4579.6880000000001,-10.9375,1,-4221.875,-23.4375
c24-35,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-35 0000.CSV,620620a45fec31db00a899851cbe8e2b6b93a80160696bd8b72fcb59cf0041d7,274461,PASS,,c24-35,true,3,4380,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3947,1,-1.2771870000000001,0.00125,1,-3.6949999999999998,0.00062500000000000001,1,-5679.6880000000001,14.0625,1,-5842.1880000000001,9.375,1,-6668.75,18.75,1,-6459.375,20.3125
c24-36,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-36 0000.CSV,ea19858868745df6c062bf491f32ab58bc8d5bf5502a53c37b3a82a6e14c89ac,268102,PASS,,c24-36,true,3,4254,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3820,1,-1.268438,0.0018749999999999999,1,-3.4709379999999999,0.00125,1,-5543.75,106.25,1,-5557.8130000000001,65.625,1,-6009.375,-18.75,1,-5714.0630000000001,-25
c24-37,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-37 0000.CSV,385f1e1a7f654a3adfafa5d42b11800218e6c886adb2c16d610429c552992adb,271262,PASS,,c24-37,true,3,4311,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3916,1,-1.2681249999999999,0.0018749999999999999,1,-3.5262500000000001,0.00093749999999999997,1,-6007.8130000000001,28.125,1,-6100,348.4375,1,-5837.5,-12.5,1,-5421.875,-14.0625
c24-39,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-39 0000.CSV,8fb80b3d7eac4e5ab8490e9b148a0360d93a185b4f28f3bb9858c5f75137e6f3,179904,PASS,,c24-39,true,3,2886,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2570,1,-0.81374999999999997,0.00125,1,-2.2840630000000002,0.00125,1,-3307.8130000000001,29.6875,1,-3548.4380000000001,20.3125,1,-4370.3130000000001,26.5625,1,-4035.9380000000001,20.3125
c24-4,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-4 0000.CSV,122cb51be24448f55845ca2b84226420ad41d737391ea033f729a111906da629,225513,PASS,,c24-4,true,3,3615,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3287,1,-1.059688,0.00125,1,-2.9943749999999998,0.00093749999999999997,1,-4350,15.625,1,-4739.0630000000001,12.5,1,-4967.1880000000001,31.25,1,-5210.9380000000001,32.8125
c24-40,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-40 0001.CSV,4fa6691feb6407de10314c2e28ef66d1da72432b1090038fba7cdac0efb11b17,189259,PASS,,c24-40,true,3,3009,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2583,1,-0.85593750000000002,0.0018749999999999999,1,-2.1993749999999999,0.00125,1,-3217.1880000000001,212.5,1,-3979.6880000000001,-29.6875,1,-3876.5630000000001,-18.75,1,-4148.4380000000001,-32.8125
c24-41,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-41 0000.CSV,4c566cc00415f46880a775cd07565f15f6d79955a73d4ffb6d5ed282d199ecb2,183649,PASS,,c24-41,true,3,2982,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2538,1,-0.7940625,0.0018749999999999999,1,-2.0325000000000002,0.00062500000000000001,1,-2575,21.875,1,-2973.4380000000001,17.1875,1,-4075,20.3125,1,-10142.190000000001,20.3125
c24-42,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-42 0000.CSV,2d8200ddd26c0e16b6b2d8925dcd83796cf4657f734b6983563fe9e320ba4b0c,213334,PASS,,c24-42,true,3,3414,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3030,1,-0.98968750000000005,0.0015625000000000001,1,-2.7946879999999998,0.0015625000000000001,1,-4334.375,17.1875,1,-4635.9380000000001,15.625,1,-4845.3130000000001,250,1,-4845.3130000000001,18.75
c24-43,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-43 0000.CSV,e98dff07f6b1cf998f1e2f5b74792e736ae9ca1245b45c8c725bbf1772dcdd80,222414,PASS,,c24-43,true,3,3510,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3097,1,-1.0181249999999999,0.0025000000000000001,1,-2.7931249999999999,0.00093749999999999997,1,-4062.5,-14.0625,1,-3973.4380000000001,-25,1,-5942.1880000000001,-15.625,1,-4978.125,-17.1875
c24-44,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-44 0000.CSV,ee51dce7e47613eaf86063f6e555ba5a123975d9e4a255f357a58ed74b9f56ea,236423,PASS,,c24-44,true,3,3807,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3398,1,-1.1034379999999999,0.0025000000000000001,1,-2.8621880000000002,-0.00031250000000000001,1,-4290.625,56.25,1,-4542.1880000000001,50,1,-5015.625,387.5,1,-4835.9380000000001,162.5
c24-45,xcmzfsbd9t,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/c24-45 0000.CSV,3d0a6750300c138bbfff6f1917ac9bc6fd84a618ee0902608cc752501c9bfe2b,266822,PASS,,c24-45,true,3,4209,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3736,1,-1.2290620000000001,0.0062500000000000003,1,-3.2284380000000001,0.00062500000000000001,1,-5709.375,7.8125,1,-5293.75,-12.5,1,-6862.5,-6.25,1,-6196.875,3.125
