replicate,reference_mode,control_mode,control_minus_reference_regret,reference_minus_control_utility
2546,spatial_real,deepsets_real,0.00005002068247943568,0.000050020682479434734
2547,spatial_real,deepsets_real,-0.000010121285259711774,-0.000010121285259711982
2548,spatial_real,deepsets_real,-0.0000280665449292148,-0.000028066544929213924
2549,spatial_real,deepsets_real,0.00002073089879912488,0.00002073089879912471
2550,spatial_real,deepsets_real,0.00006493344323586434,0.00006493344323586397
2551,spatial_real,deepsets_real,-0.00006188082414197657,-0.00006188082414197714
2552,spatial_real,deepsets_real,-0.00013780165742879476,-0.0001378016574287947
2553,spatial_real,deepsets_real,0.00009470601297754753,0.00009470601297754663
2554,spatial_real,deepsets_real,-0.00007383330438170763,-0.00007383330438170752
2555,spatial_real,deepsets_real,0.00007946483807005796,0.00007946483807005862
2556,spatial_real,deepsets_real,0.00005794694666757244,0.00005794694666757025
2557,spatial_real,deepsets_real,0.00006550267745991526,0.00006550267745991492
2558,spatial_real,deepsets_real,-0.000011186097988924391,-0.000011186097988925158
2559,spatial_real,deepsets_real,0.000020604902001311192,0.000020604902001311297
2560,spatial_real,deepsets_real,-0.0000128426493454575,-0.000012842649345457602
2561,spatial_real,deepsets_real,0.00008608383961157221,0.00008608383961157213
2562,spatial_real,deepsets_real,-0.00007029559791289746,-0.00007029559791289802
2563,spatial_real,deepsets_real,0.00003493835804756178,0.00003493835804756144
2564,spatial_real,deepsets_real,0.00005704797788536516,0.000057047977885365956
2565,spatial_real,deepsets_real,6.276101582788271e-6,6.276101582788752e-6
2566,spatial_real,deepsets_real,0.00003362866657804763,0.000033628666578048256
2567,spatial_real,deepsets_real,-0.000010026241603536441,-0.000010026241603536585
2568,spatial_real,deepsets_real,0.00004575591736674193,0.00004575591736674227
2569,spatial_real,deepsets_real,-0.00002211343325297527,-0.000022113433252975986
2570,spatial_real,deepsets_real,7.664810122943086e-6,7.664810122943509e-6
2571,spatial_real,deepsets_real,0.00012821646662086015,0.000128216466620859
2572,spatial_real,deepsets_real,7.355728081653104e-6,7.355728081654103e-6
2573,spatial_real,deepsets_real,-0.000015786594271108578,-0.000015786594271108344
2574,spatial_real,deepsets_real,0.000034984760150410264,0.00003498476015040953
2575,spatial_real,deepsets_real,-0.00002194488810669526,-0.000021944888106694944
2576,spatial_real,deepsets_real,0.00006205296434357427,0.00006205296434357329
2577,spatial_real,deepsets_real,9.305501935820125e-6,9.305501935819597e-6
2578,spatial_real,deepsets_real,-0.0000802728859657792,-0.00008027288596578043
2579,spatial_real,deepsets_real,0.00005196709251545622,0.00005196709251545741
2580,spatial_real,deepsets_real,0.00009246193846446252,0.0000924619384644631
2581,spatial_real,deepsets_real,0.00004223134447809788,0.000042231344478097403
2582,spatial_real,deepsets_real,-0.00008955669395716594,-0.00008955669395716676
2583,spatial_real,deepsets_real,-0.00004254800576839925,-0.000042548005768399464
2584,spatial_real,deepsets_real,-0.00008571846644799131,-0.00008571846644799138
2585,spatial_real,deepsets_real,0.000045211733568135494,0.00004521173356813424
2586,spatial_real,deepsets_real,0.00006355443735292221,0.00006355443735292102
2587,spatial_real,deepsets_real,-0.00004030065544802664,-0.00004030065544802681
2588,spatial_real,deepsets_real,0.00005714428689833611,0.000057144286898335954
2589,spatial_real,deepsets_real,-3.476195415525428e-6,-3.476195415525211e-6
2590,spatial_real,deepsets_real,0.000025824239440917426,0.00002582423944091645
2591,spatial_real,deepsets_real,0.00001077612555553988,0.000010776125555538956
2592,spatial_real,deepsets_real,-4.778680905311143e-6,-4.778680905311105e-6
2593,spatial_real,deepsets_real,0.00004161421582689629,0.000041614215826897815
2594,spatial_real,deepsets_real,0.000028442211305359257,0.000028442211305359535
2595,spatial_real,deepsets_real,-7.3161706788188565e-6,-7.316170678818459e-6
2596,spatial_real,deepsets_real,-1.0925816219566065e-6,-1.0925816219556578e-6
2597,spatial_real,deepsets_real,-0.000018386066396295444,-0.000018386066396295613
2598,spatial_real,deepsets_real,0.00004192649067886559,0.000041926490678865125
2599,spatial_real,deepsets_real,-0.000031522935648740175,-0.00003152293564874065
2600,spatial_real,deepsets_real,0.00006111017777950111,0.00006111017777950061
2601,spatial_real,deepsets_real,0.000012578528379230484,0.00001257852837923089
2602,spatial_real,deepsets_real,0.000012303457014914304,0.000012303457014914094
2603,spatial_real,deepsets_real,-0.000015225873330526897,-0.00001522587333052582
2604,spatial_real,deepsets_real,-0.000048231727163525716,-0.00004823172716352541
2605,spatial_real,deepsets_real,-0.00006315181740754443,-0.00006315181740754603
2606,spatial_real,deepsets_real,0.00007398038922754064,0.00007398038922753977
2607,spatial_real,deepsets_real,-0.000025644129216708816,-0.000025644129216709612
2608,spatial_real,deepsets_real,0.00006154181579124043,0.00006154181579124139
2609,spatial_real,deepsets_real,-0.000057161096147591066,-0.00005716109614759146
2610,spatial_real,deepsets_real,-0.00006952522408329037,-0.00006952522408329034
2611,spatial_real,deepsets_real,-0.00001765036827774379,-0.000017650368277744413
2612,spatial_real,deepsets_real,-0.00013559890775963925,-0.0001355989077596385
2613,spatial_real,deepsets_real,-0.000033327127437727276,-0.000033327127437726856
2614,spatial_real,deepsets_real,0.00001890154266441426,0.000018901542664413715
2615,spatial_real,deepsets_real,-0.000026743901671089722,-0.000026743901671089573
2616,spatial_real,deepsets_real,0.00007827037212972266,0.00007827037212972269
2617,spatial_real,deepsets_real,-0.00001670542566655318,-0.00001670542566655368
2618,spatial_real,deepsets_real,-0.000010991853879628298,-0.000010991853879628114
2619,spatial_real,deepsets_real,-0.00008207766587482127,-0.00008207766587482181
2620,spatial_real,deepsets_real,0.00014960595747824627,0.00014960595747824578
2621,spatial_real,deepsets_real,0.00013867700557552236,0.0001386770055755219
2622,spatial_real,deepsets_real,0.000041366724759431726,0.00004136672475943158
2623,spatial_real,deepsets_real,0.000056352355316938454,0.000056352355316938326
2624,spatial_real,deepsets_real,-0.000052133874816014405,-0.00005213387481601316
2625,spatial_real,deepsets_real,0.00004506214091235753,0.00004506214091235772
2626,spatial_real,deepsets_real,-0.00006126473499824207,-0.00006126473499824245
2627,spatial_real,deepsets_real,-0.00010739865315834889,-0.00010739865315834825
2628,spatial_real,deepsets_real,-0.00008465529720118991,-0.00008465529720119057
2629,spatial_real,deepsets_real,0.000036477154953024116,0.000036477154953024624
2630,spatial_real,deepsets_real,-0.00005934892867892153,-0.000059348928678922386
2631,spatial_real,deepsets_real,0.0000889058888451132,0.00008890588884511324
2632,spatial_real,deepsets_real,-0.00006281914159997753,-0.00006281914159997706
2633,spatial_real,deepsets_real,0.00005556036866381555,0.000055560368663815035
2634,spatial_real,deepsets_real,0.000038504979859507446,0.000038504979859507866
2635,spatial_real,deepsets_real,-0.00001342809750169907,-0.000013428097501699342
2636,spatial_real,deepsets_real,-0.00003438937706057183,-0.0000343893770605724
2637,spatial_real,deepsets_real,0.00008765324691941811,0.0000876532469194182
2638,spatial_real,deepsets_real,-6.47307606560799e-6,-6.473076065607972e-6
2639,spatial_real,deepsets_real,-8.949284223991848e-6,-8.949284223992598e-6
2640,spatial_real,deepsets_real,-0.0000254591219303775,-0.000025459121930378163
2641,spatial_real,deepsets_real,-9.118245494919042e-7,-9.11824549492984e-7
2642,spatial_real,deepsets_real,0.00001669586537600438,0.0000166958653760038
2643,spatial_real,deepsets_real,-0.00004281108530681943,-0.00004281108530681914
2644,spatial_real,deepsets_real,0.00008461298891979108,0.00008461298891979114
2645,spatial_real,deepsets_real,-3.0211326502423952e-6,-3.0211326502423995e-6
2646,spatial_real,deepsets_real,0.0000413292633150046,0.00004132926331500489
2647,spatial_real,deepsets_real,0.00010085079406635707,0.00010085079406635667
2648,spatial_real,deepsets_real,6.996983298615996e-6,6.996983298616086e-6
2649,spatial_real,deepsets_real,-0.000018278872358384646,-0.00001827887235838486
2650,spatial_real,deepsets_real,0.00011971742022197217,0.00011971742022197308
2651,spatial_real,deepsets_real,0.000013919210874370307,0.000013919210874370124
2652,spatial_real,deepsets_real,8.45847201358414e-6,8.458472013583951e-6
2653,spatial_real,deepsets_real,0.00004685687395613742,0.00004685687395613759
2654,spatial_real,deepsets_real,0.000036808766353406235,0.0000368087663534059
2655,spatial_real,deepsets_real,0.00013770159424394447,0.00013770159424394455
2656,spatial_real,deepsets_real,0.0000642794628490613,0.0000642794628490607
2657,spatial_real,deepsets_real,0.00002864831253438672,0.00002864831253438672
2658,spatial_real,deepsets_real,0.0001869098147761966,0.00018690981477619676
2659,spatial_real,deepsets_real,0.000017075059687002233,0.000017075059687003625
2660,spatial_real,deepsets_real,-7.337890645192924e-6,-7.337890645192551e-6
2661,spatial_real,deepsets_real,0.00005000412255298214,0.000050004122552982496
2662,spatial_real,deepsets_real,0.00016743225509315671,0.00016743225509315688
2663,spatial_real,deepsets_real,0.00007380977822327827,0.00007380977822327748
2664,spatial_real,deepsets_real,-0.00007062743666287792,-0.00007062743666287718
2665,spatial_real,deepsets_real,-0.00004560081699307312,-0.000045600816993072984
2666,spatial_real,deepsets_real,-0.00015120524746364798,-0.00015120524746364765
2667,spatial_real,deepsets_real,0.000040565210255257,0.00004056521025525638
2668,spatial_real,deepsets_real,-0.00011914551315377949,-0.0001191455131537791
2669,spatial_real,deepsets_real,-7.387840471765004e-6,-7.38784047176565e-6
2670,spatial_real,deepsets_real,0.00005783394717002605,0.00005783394717002647
2671,spatial_real,deepsets_real,-0.00004828367190715862,-0.00004828367190715893
2672,spatial_real,deepsets_real,-0.00006107964606458672,-0.00006107964606458662
2673,spatial_real,deepsets_real,-0.000047343895675539274,-0.00004734389567553855
2674,spatial_real,deepsets_real,-0.00001355656520694512,-0.00001355656520694556
2675,spatial_real,deepsets_real,0.000021848758741263342,0.000021848758741262095
2676,spatial_real,deepsets_real,-0.000013303436098387246,-0.000013303436098387816
2677,spatial_real,deepsets_real,0.00003677567811221123,0.00003677567811221152
2678,spatial_real,deepsets_real,-0.000046554380673850523,-0.000046554380673850036
2679,spatial_real,deepsets_real,0.000011353292487348114,0.000011353292487348251
2680,spatial_real,deepsets_real,1.508776615944477e-6,1.508776615945245e-6
2681,spatial_real,deepsets_real,-1.8944378839053204e-6,-1.894437883907028e-6
2682,spatial_real,deepsets_real,0.00009219714150622358,0.00009219714150622332
2683,spatial_real,deepsets_real,0.00010897078230274852,0.00010897078230275
2684,spatial_real,deepsets_real,-0.00004753922534835985,-0.000047539225348359364
2685,spatial_real,deepsets_real,-0.0000763335822396129,-0.0000763335822396129
2686,spatial_real,deepsets_real,-0.000015623525112952452,-0.00001562352511295203
2687,spatial_real,deepsets_real,-0.000023063561769422897,-0.000023063561769423086
2688,spatial_real,deepsets_real,0.000020034482636718868,0.000020034482636719037
2689,spatial_real,deepsets_real,-0.00004126840522005569,-0.00004126840522005604
2690,spatial_real,deepsets_real,0.00002271518798024925,0.000022715187980249603
2691,spatial_real,deepsets_real,0.000031859173584930976,0.000031859173584930055
2692,spatial_real,deepsets_real,4.798512255885581e-6,4.798512255886133e-6
2693,spatial_real,deepsets_real,0.000026596074386456742,0.00002659607438645723
2694,spatial_real,deepsets_real,0.000043803214192850624,0.00004380321419284999
2695,spatial_real,deepsets_real,-4.278923629168439e-6,-4.278923629169914e-6
2696,spatial_real,deepsets_real,0.00012347011629989935,0.00012347011629989903
2697,spatial_real,deepsets_real,-0.00007575472831089503,-0.00007575472831089582
2698,spatial_real,deepsets_real,0.000033434201585303726,0.00003343420158530499
2699,spatial_real,deepsets_real,-0.000010387273061550234,-0.00001038727306155087
2700,spatial_real,deepsets_real,-8.844722369768498e-7,-8.844722369763257e-7
2701,spatial_real,deepsets_real,0.00004427516952597299,0.00004427516952597321
2702,spatial_real,deepsets_real,7.40167469219626e-6,7.401674692196558e-6
2703,spatial_real,deepsets_real,0.00005360044918218133,0.00005360044918218077
2704,spatial_real,deepsets_real,0.00006256229536820915,0.00006256229536820785
2705,spatial_real,deepsets_real,6.092221238869604e-6,6.0922212388696174e-6
2706,spatial_real,deepsets_real,-0.00002392011219257111,-0.00002392011219257035
2707,spatial_real,deepsets_real,-0.000011368300975718911,-0.000011368300975719752
2708,spatial_real,deepsets_real,0.00005311897555828794,0.000053118975558288254
2709,spatial_real,deepsets_real,0.000025096456883681555,0.000025096456883682246
2710,spatial_real,deepsets_real,-0.000021815002697363427,-0.000021815002697365152
2711,spatial_real,deepsets_real,4.522290989096972e-6,4.522290989097776e-6
2712,spatial_real,deepsets_real,0.00004396402884959278,0.00004396402884959518
2713,spatial_real,deepsets_real,0.000055771453079543676,0.000055771453079542985
2714,spatial_real,deepsets_real,0.000017974450482246006,0.000017974450482245857
2715,spatial_real,deepsets_real,0.00003980395661044826,0.000039803956610448066
2716,spatial_real,deepsets_real,0.00010595731637974414,0.00010595731637974277
2717,spatial_real,deepsets_real,-0.00003197913084417286,-0.000031979130844173224
2718,spatial_real,deepsets_real,-0.0000620220572633325,-0.00006202205726333238
2719,spatial_real,deepsets_real,-0.000023105908075656163,-0.000023105908075655882
2720,spatial_real,deepsets_real,0.000019896365915044942,0.000019896365915045565
2721,spatial_real,deepsets_real,-0.000062625324883787,-0.00006262532488378638
2722,spatial_real,deepsets_real,0.00007467998309839488,0.00007467998309839447
2723,spatial_real,deepsets_real,0.00005038469901152108,0.00005038469901152144
2724,spatial_real,deepsets_real,0.00001987722150644574,0.00001987722150644635
2725,spatial_real,deepsets_real,0.0001368705691921331,0.00013687056919213397
2726,spatial_real,deepsets_real,-0.00003327926788119414,-0.00003327926788119511
2727,spatial_real,deepsets_real,-0.000010333059326005437,-0.00001033305932600491
2728,spatial_real,deepsets_real,-0.00004379260646810747,-0.000043792606468107955
2729,spatial_real,deepsets_real,0.000023896552224961752,0.000023896552224961098
2730,spatial_real,deepsets_real,0.00007767656019853388,0.00007767656019853335
2731,spatial_real,deepsets_real,0.00007628132709590948,0.0000762813270959099
2732,spatial_real,deepsets_real,0.000051627716227415896,0.000051627716227414344
2733,spatial_real,deepsets_real,-0.000027352069263288266,-0.000027352069263288066
2734,spatial_real,deepsets_real,-0.00003739957524739185,-0.00003739957524739249
2735,spatial_real,deepsets_real,-0.000013067129752208686,-0.000013067129752207324
2736,spatial_real,deepsets_real,-0.00009793141884344534,-0.00009793141884344526
2737,spatial_real,deepsets_real,0.000055518628268964115,0.00005551862826896371
2738,spatial_real,deepsets_real,-0.000021202007945853724,-0.000021202007945853117
2739,spatial_real,deepsets_real,5.447056275161184e-6,5.447056275163592e-6
2740,spatial_real,deepsets_real,0.00007871479186564133,0.00007871479186564
2741,spatial_real,deepsets_real,0.000024670554019198647,0.000024670554019199362
2742,spatial_real,deepsets_real,-0.000053359033620394305,-0.0000533590336203938
2743,spatial_real,deepsets_real,0.0001146471038593492,0.00011464710385934972
