dataset_id,specimen_id,comparison,first_method,second_method,nominal_checkpoint,first_action_count,second_action_count,exact_action_jaccard,normalized_symmetric_cell_distance,first_mean_radial_position,second_mean_radial_position,first_minus_second_level2_fraction
74t7kcdgkr,c8-21,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-21,oracle,reconstruction_oracle,mechanical_oracle,0.0625,6,8,0,0.1712118565693198,0.8595075008656636,0.6679998326761613,0.16666666666666666
74t7kcdgkr,c8-21,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,12,0.14285714285714285,0.10439949972227966,0.8474431354571422,0.6647299465068955,0
74t7kcdgkr,c8-21,oracle,reconstruction_oracle,mechanical_oracle,0.125,19,19,0.15151515151515152,0.10101525445522107,0.8299506417859743,0.6536618405700303,0
74t7kcdgkr,c8-21,oracle,reconstruction_oracle,mechanical_oracle,0.1875,27,27,0.2,0.07532815390013137,0.8002659600737669,0.6728631587602992,0
74t7kcdgkr,c8-21,oracle,reconstruction_oracle,mechanical_oracle,0.25,33,36,0.21052631578947367,0.07119278558053331,0.798791831411305,0.6815675476533634,0.058080808080808066
74t7kcdgkr,c8-22,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,0,0,,,,,
74t7kcdgkr,c8-22,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,8,9,0.13333333333333333,0.17120043214887937,0.6458129475106507,0.32439461640604794,0
74t7kcdgkr,c8-22,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,17,18,0.16666666666666666,0.11163531863546391,0.7099709625428269,0.43487218121315224,0
74t7kcdgkr,c8-22,learned,global_reconstruction_mask,global_mechanical_mask,0.125,26,27,0.23255813953488372,0.07539817751331977,0.701420149422866,0.49268673711405325,0
74t7kcdgkr,c8-22,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,44,45,0.48333333333333334,0.03517677674084592,0.6773947835558639,0.5789629773128685,0
74t7kcdgkr,c8-22,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6087555957553591,0
74t7kcdgkr,c8-22,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-22,oracle,reconstruction_oracle,mechanical_oracle,0.0625,6,6,0.09090909090909091,0.23233508524700847,0.9014482819351699,0.7573791552214905,0
74t7kcdgkr,c8-22,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,13,0.13636363636363635,0.16751442479216255,0.8574088172166239,0.7093778200125757,0.012820512820512803
74t7kcdgkr,c8-22,oracle,reconstruction_oracle,mechanical_oracle,0.125,19,17,0.16129032258064516,0.11623493135160548,0.8381402620511686,0.6948092683124429,-0.07739938080495357
74t7kcdgkr,c8-22,oracle,reconstruction_oracle,mechanical_oracle,0.1875,25,25,0.13636363636363635,0.11881385940269919,0.8340913794694572,0.6223441426432718,0
74t7kcdgkr,c8-22,oracle,reconstruction_oracle,mechanical_oracle,0.25,31,31,0.12727272727272726,0.11239406135711848,0.8360288625965367,0.6204925285727539,0
74t7kcdgkr,c8-23,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,0,0,,,,,
74t7kcdgkr,c8-23,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,8,9,0.13333333333333333,0.17120043214887937,0.6458129475106507,0.32439461640604794,0
74t7kcdgkr,c8-23,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,17,18,0.16666666666666666,0.11163531863546391,0.7099709625428269,0.43487218121315224,0
74t7kcdgkr,c8-23,learned,global_reconstruction_mask,global_mechanical_mask,0.125,26,27,0.23255813953488372,0.07539817751331977,0.701420149422866,0.49268673711405325,0
74t7kcdgkr,c8-23,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,44,45,0.48333333333333334,0.03517677674084592,0.6773947835558639,0.5789629773128685,0
74t7kcdgkr,c8-23,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6087555957553591,0
74t7kcdgkr,c8-23,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-23,oracle,reconstruction_oracle,mechanical_oracle,0.0625,4,8,0.09090909090909091,0.28263857961820665,0.9344830378784443,0.7706471632713381,0.5
74t7kcdgkr,c8-23,oracle,reconstruction_oracle,mechanical_oracle,0.09375,8,15,0.045454545454545456,0.2889474876276032,0.8381402620511688,0.7658130243171593,0.43333333333333335
74t7kcdgkr,c8-23,oracle,reconstruction_oracle,mechanical_oracle,0.125,14,19,0.13793103448275862,0.18764986504702524,0.8561246773788167,0.7333253474408913,0.1992481203007519
74t7kcdgkr,c8-23,oracle,reconstruction_oracle,mechanical_oracle,0.1875,25,30,0.14583333333333334,0.09717502434176167,0.7972412550397554,0.6548901522334719,0.12
74t7kcdgkr,c8-23,oracle,reconstruction_oracle,mechanical_oracle,0.25,31,36,0.13559322033898305,0.08747106561967485,0.7956894774354397,0.6492976962896415,0.11379928315412186
74t7kcdgkr,c8-24,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,0,0,,,,,
74t7kcdgkr,c8-24,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,8,9,0.13333333333333333,0.17120043214887937,0.6458129475106507,0.32439461640604794,0
74t7kcdgkr,c8-24,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,17,18,0.16666666666666666,0.11163531863546391,0.7099709625428269,0.43487218121315224,0
74t7kcdgkr,c8-24,learned,global_reconstruction_mask,global_mechanical_mask,0.125,26,27,0.23255813953488372,0.07539817751331977,0.701420149422866,0.49268673711405325,0
74t7kcdgkr,c8-24,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,44,45,0.48333333333333334,0.03517677674084592,0.6773947835558639,0.5789629773128685,0
74t7kcdgkr,c8-24,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6087555957553591,0
74t7kcdgkr,c8-24,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-24,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,8,0.3333333333333333,0.09482658543448096,0.8381402620511688,0.6938803707523944,0
74t7kcdgkr,c8-24,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,15,0.22727272727272727,0.12728088760723782,0.834339743032831,0.64784364102555,0.09999999999999999
74t7kcdgkr,c8-24,oracle,reconstruction_oracle,mechanical_oracle,0.125,16,24,0.17647058823529413,0.15302988841775605,0.8381402620511689,0.630221250388076,0.20833333333333334
74t7kcdgkr,c8-24,oracle,reconstruction_oracle,mechanical_oracle,0.1875,22,32,0.14893617021276595,0.1398461259457348,0.8405114784900705,0.651608122318743,0.2528409090909091
74t7kcdgkr,c8-24,oracle,reconstruction_oracle,mechanical_oracle,0.25,31,38,0.21052631578947367,0.09816177279741956,0.8415653524629154,0.6493726568564291,0.15619694397283534
74t7kcdgkr,c8-25,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,0,0,,,,,
74t7kcdgkr,c8-25,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,8,9,0.13333333333333333,0.17120043214887937,0.6458129475106507,0.32439461640604794,0
74t7kcdgkr,c8-25,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,17,18,0.16666666666666666,0.11163531863546391,0.7099709625428269,0.43487218121315224,0
74t7kcdgkr,c8-25,learned,global_reconstruction_mask,global_mechanical_mask,0.125,26,27,0.23255813953488372,0.07539817751331977,0.701420149422866,0.49268673711405325,0
74t7kcdgkr,c8-25,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,44,45,0.48333333333333334,0.03517677674084592,0.6773947835558639,0.5789629773128685,0
74t7kcdgkr,c8-25,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6087555957553591,0
74t7kcdgkr,c8-25,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-25,oracle,reconstruction_oracle,mechanical_oracle,0.0625,6,8,0.07692307692307693,0.19905272972528146,0.9475864303027555,0.6459271902208079,0.16666666666666666
74t7kcdgkr,c8-25,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,15,0.125,0.18420426574132134,0.8574088172166239,0.6293897253583409,0.09999999999999999
74t7kcdgkr,c8-25,oracle,reconstruction_oracle,mechanical_oracle,0.125,19,19,0.22580645161290322,0.09789157749119257,0.7845688334797402,0.6418398325092258,0
74t7kcdgkr,c8-25,oracle,reconstruction_oracle,mechanical_oracle,0.1875,25,30,0.27906976744186046,0.06636509307517115,0.7972412550397554,0.6624645944696328,0.12
74t7kcdgkr,c8-25,oracle,reconstruction_oracle,mechanical_oracle,0.25,31,38,0.2777777777777778,0.06427798416782456,0.8012259673018183,0.6638034250116233,0.15619694397283534
74t7kcdgkr,c8-26,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,0,0,,,,,
74t7kcdgkr,c8-26,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,8,9,0.13333333333333333,0.17120043214887937,0.6458129475106507,0.32439461640604794,0
74t7kcdgkr,c8-26,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,17,18,0.16666666666666666,0.11163531863546391,0.7099709625428269,0.43487218121315224,0
74t7kcdgkr,c8-26,learned,global_reconstruction_mask,global_mechanical_mask,0.125,26,27,0.23255813953488372,0.07539817751331977,0.701420149422866,0.49268673711405325,0
74t7kcdgkr,c8-26,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,44,45,0.48333333333333334,0.03517677674084592,0.6773947835558639,0.5789629773128685,0
74t7kcdgkr,c8-26,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6087555957553591,0
74t7kcdgkr,c8-26,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-26,oracle,reconstruction_oracle,mechanical_oracle,0.0625,6,6,0.2,0.15927912521393014,0.8705122096409351,0.6662523002228002,0
74t7kcdgkr,c8-26,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,15,0.125,0.1261117375673354,0.8288373886451954,0.6012762726376001,0.09999999999999999
74t7kcdgkr,c8-26,oracle,reconstruction_oracle,mechanical_oracle,0.125,16,19,0.09375,0.1299380609936991,0.8381402620511689,0.6029520178031142,0.09210526315789475
74t7kcdgkr,c8-26,oracle,reconstruction_oracle,mechanical_oracle,0.1875,27,27,0.125,0.08323004744249761,0.8002659600737669,0.6130320791083929,0
74t7kcdgkr,c8-26,oracle,reconstruction_oracle,mechanical_oracle,0.25,33,36,0.11290322580645161,0.08075927653277613,0.798791831411305,0.6072367269062323,0.058080808080808066
74t7kcdgkr,c8-27,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,0,0,,,,,
74t7kcdgkr,c8-27,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,8,9,0.13333333333333333,0.17120043214887937,0.6458129475106507,0.32439461640604794,0
74t7kcdgkr,c8-27,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,17,18,0.16666666666666666,0.11163531863546391,0.7099709625428269,0.43487218121315224,0
74t7kcdgkr,c8-27,learned,global_reconstruction_mask,global_mechanical_mask,0.125,26,27,0.23255813953488372,0.07539817751331977,0.701420149422866,0.49268673711405325,0
74t7kcdgkr,c8-27,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,44,45,0.48333333333333334,0.03517677674084592,0.6773947835558639,0.5789629773128685,0
74t7kcdgkr,c8-27,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6087555957553591,0
74t7kcdgkr,c8-27,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-27,oracle,reconstruction_oracle,mechanical_oracle,0.0625,6,8,0,0.23652881107946944,0.9166503580085206,0.5681545326141423,0.16666666666666666
74t7kcdgkr,c8-27,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,12,0.043478260869565216,0.15685244593796377,0.8419407810695064,0.5723266439661041,0
74t7kcdgkr,c8-27,oracle,reconstruction_oracle,mechanical_oracle,0.125,19,17,0.09090909090909091,0.14501624425752685,0.8381402620511686,0.5939953973651185,-0.07739938080495357
74t7kcdgkr,c8-27,oracle,reconstruction_oracle,mechanical_oracle,0.1875,25,28,0.08163265306122448,0.12883523245746212,0.7972412550397554,0.5979751341955767,0.07
74t7kcdgkr,c8-27,oracle,reconstruction_oracle,mechanical_oracle,0.25,33,36,0.09523809523809523,0.10112912118282301,0.7866805371700675,0.6153663004113173,0.058080808080808066
74t7kcdgkr,c8-28,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,0,0,,,,,
74t7kcdgkr,c8-28,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,8,9,0.13333333333333333,0.17120043214887937,0.6458129475106507,0.32439461640604794,0
74t7kcdgkr,c8-28,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,17,18,0.16666666666666666,0.11163531863546391,0.7099709625428269,0.43487218121315224,0
74t7kcdgkr,c8-28,learned,global_reconstruction_mask,global_mechanical_mask,0.125,26,27,0.23255813953488372,0.07539817751331977,0.701420149422866,0.49268673711405325,0
74t7kcdgkr,c8-28,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,44,45,0.48333333333333334,0.03517677674084592,0.6773947835558639,0.5789629773128685,0
74t7kcdgkr,c8-28,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6087555957553591,0
74t7kcdgkr,c8-28,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-28,oracle,reconstruction_oracle,mechanical_oracle,0.0625,6,9,0,0.3192303287054273,0.9166503580085206,0.44145110208539473,0.16666666666666666
74t7kcdgkr,c8-28,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,15,0,0.286584266272652,0.8574088172166239,0.49781926105813107,0.09999999999999999
74t7kcdgkr,c8-28,oracle,reconstruction_oracle,mechanical_oracle,0.125,19,19,0,0.20985344734583405,0.8381402620511686,0.4999766976305787,0
74t7kcdgkr,c8-28,oracle,reconstruction_oracle,mechanical_oracle,0.1875,25,30,0.14583333333333334,0.11097538399549567,0.8308547004179067,0.5743012205913887,0.12
74t7kcdgkr,c8-28,oracle,reconstruction_oracle,mechanical_oracle,0.25,33,36,0.15,0.10309965145527436,0.8260027157650466,0.5641067030677319,0.058080808080808066
74t7kcdgkr,c8-29,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,0,0,,,,,
74t7kcdgkr,c8-29,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,8,9,0.13333333333333333,0.17120043214887937,0.6458129475106507,0.32439461640604794,0
74t7kcdgkr,c8-29,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,17,18,0.16666666666666666,0.11163531863546391,0.7099709625428269,0.43487218121315224,0
74t7kcdgkr,c8-29,learned,global_reconstruction_mask,global_mechanical_mask,0.125,26,27,0.23255813953488372,0.07539817751331977,0.701420149422866,0.49268673711405325,0
74t7kcdgkr,c8-29,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,44,45,0.48333333333333334,0.03517677674084592,0.6773947835558639,0.5789629773128685,0
74t7kcdgkr,c8-29,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6087555957553591,0
74t7kcdgkr,c8-29,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-29,oracle,reconstruction_oracle,mechanical_oracle,0.0625,6,6,0,0.2906567181218628,0.9166503580085206,0.4561349965308983,0
74t7kcdgkr,c8-29,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,13,0,0.24150501024836035,0.8474431354571422,0.43378682743068137,0.012820512820512803
74t7kcdgkr,c8-29,oracle,reconstruction_oracle,mechanical_oracle,0.125,19,17,0,0.20614941463035408,0.8381402620511686,0.4668609696973701,-0.07739938080495357
74t7kcdgkr,c8-29,oracle,reconstruction_oracle,mechanical_oracle,0.1875,25,25,0.02040816326530612,0.15852194037513245,0.8308547004179067,0.5465129252957279,0
74t7kcdgkr,c8-29,oracle,reconstruction_oracle,mechanical_oracle,0.25,33,34,0.08064516129032258,0.11166241282181721,0.8286228845210635,0.611691968641481,0.010695187165775388
74t7kcdgkr,c8-3,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,0,0,,,,,
74t7kcdgkr,c8-3,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,8,9,0.13333333333333333,0.17120043214887937,0.6458129475106507,0.32439461640604794,0
74t7kcdgkr,c8-3,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,17,18,0.16666666666666666,0.11163531863546391,0.7099709625428269,0.43487218121315224,0
74t7kcdgkr,c8-3,learned,global_reconstruction_mask,global_mechanical_mask,0.125,26,27,0.23255813953488372,0.07539817751331977,0.701420149422866,0.49268673711405325,0
74t7kcdgkr,c8-3,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,44,45,0.48333333333333334,0.03517677674084592,0.6773947835558639,0.5789629773128685,0
74t7kcdgkr,c8-3,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
74t7kcdgkr,c8-3,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-3,oracle,reconstruction_oracle,mechanical_oracle,0.0625,6,8,0.07692307692307693,0.14875475673230526,0.6990836382123635,0.5683410882241102,0.16666666666666666
74t7kcdgkr,c8-3,oracle,reconstruction_oracle,mechanical_oracle,0.09375,10,17,0.038461538461538464,0.14652519504036582,0.6217944354578107,0.5780045537960513,0.3
74t7kcdgkr,c8-3,oracle,reconstruction_oracle,mechanical_oracle,0.125,14,24,0.08571428571428572,0.13394957750024722,0.6595347598052531,0.5730734231705914,0.31547619047619047
74t7kcdgkr,c8-3,oracle,reconstruction_oracle,mechanical_oracle,0.1875,24,32,0.14285714285714285,0.0964802756669298,0.617890433500666,0.5927294541128716,0.17708333333333331
74t7kcdgkr,c8-3,oracle,reconstruction_oracle,mechanical_oracle,0.25,35,38,0.140625,0.08595865152960815,0.6471377577284939,0.5970707491190446,0.05112781954887219
74t7kcdgkr,c8-30,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,0,0,,,,,
74t7kcdgkr,c8-30,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,8,9,0.13333333333333333,0.17120043214887937,0.6458129475106507,0.32439461640604794,0
74t7kcdgkr,c8-30,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,17,18,0.16666666666666666,0.11163531863546391,0.7099709625428269,0.43487218121315224,0
74t7kcdgkr,c8-30,learned,global_reconstruction_mask,global_mechanical_mask,0.125,26,27,0.23255813953488372,0.07539817751331977,0.701420149422866,0.49268673711405325,0
74t7kcdgkr,c8-30,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,44,45,0.48333333333333334,0.03517677674084592,0.6773947835558639,0.5789629773128685,0
74t7kcdgkr,c8-30,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6087555957553591,0
74t7kcdgkr,c8-30,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-30,oracle,reconstruction_oracle,mechanical_oracle,0.0625,6,6,0,0.36041377955025855,0.9276550667837921,0.7852673019541272,0
74t7kcdgkr,c8-30,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,13,0,0.18891445133213375,0.8319750993100247,0.6878783739886956,0.012820512820512803
74t7kcdgkr,c8-30,oracle,reconstruction_oracle,mechanical_oracle,0.125,17,17,0,0.1910649820518295,0.8209470801003786,0.6479849977706544,0
74t7kcdgkr,c8-30,oracle,reconstruction_oracle,mechanical_oracle,0.1875,27,25,0.10638297872340426,0.1294262776313425,0.8095688334797402,0.6201594128797632,-0.06074074074074076
74t7kcdgkr,c8-30,oracle,reconstruction_oracle,mechanical_oracle,0.25,33,36,0.11290322580645161,0.1218182403789193,0.8076517108455656,0.603434889409544,0.058080808080808066
74t7kcdgkr,c8-32,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,0,0,,,,,
74t7kcdgkr,c8-32,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,8,9,0.13333333333333333,0.17120043214887937,0.6458129475106507,0.32439461640604794,0
74t7kcdgkr,c8-32,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,17,18,0.16666666666666666,0.11163531863546391,0.7099709625428269,0.43487218121315224,0
74t7kcdgkr,c8-32,learned,global_reconstruction_mask,global_mechanical_mask,0.125,26,27,0.23255813953488372,0.07539817751331977,0.701420149422866,0.49268673711405325,0
74t7kcdgkr,c8-32,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,44,45,0.48333333333333334,0.03517677674084592,0.6773947835558639,0.5789629773128685,0
74t7kcdgkr,c8-32,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6087555957553591,0
74t7kcdgkr,c8-32,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
74t7kcdgkr,c8-32,oracle,reconstruction_oracle,mechanical_oracle,0.0625,6,6,0.3333333333333333,0.07316171919370917,0.34960194221427976,0.2134895987142737,0
74t7kcdgkr,c8-32,oracle,reconstruction_oracle,mechanical_oracle,0.09375,10,13,0.15,0.11305129965429675,0.5354299587244855,0.43213339570101233,0.14615384615384613
74t7kcdgkr,c8-32,oracle,reconstruction_oracle,mechanical_oracle,0.125,17,22,0.14705882352941177,0.10423647519943435,0.6139507733574611,0.5370295352844738,0.1443850267379679
