outer_domain,method,cell_index,ranking_position,cell_score,mean_raw_value,mean_value_per_measurement,source_domains,source_specimen_count,source_label_state_sha256
74t7kcdgkr,global_mechanical_mask,12,51,0.48117016693225223,-0.00012779389250157247,-2.1107027612601922e-7,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,13,44,0.4854777191562902,-0.000013247399058242357,-9.87536480139338e-8,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,14,33,0.4924119195242976,6.754157103319172e-6,-5.0094187616095894e-8,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,15,48,0.4826376149281362,-0.00005136277907517605,-1.9639003143208896e-7,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,16,57,0.4774427136532637,-0.000057760028050990386,7.421122315032401e-9,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,17,4,0.5371325559381854,0.0002961892245739753,3.400020292313009e-7,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,18,2,0.5537618761625059,0.0005126398390183955,4.387804925846251e-7,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,19,3,0.5385334208953876,0.00019524661401987303,-6.914500218202854e-8,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,20,12,0.5167048659163428,0.0001555161507721147,7.024816692182657e-8,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,21,28,0.4988522326671744,0.00007395414858411714,9.671788575706058e-8,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,22,24,0.5037641838049299,0.000030214178755441265,-3.0036469958208343e-8,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,23,47,0.4829810236614877,-0.00008389402067280004,-8.399063476948941e-8,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,24,29,0.49848439851936976,0.00002916433561784962,1.807432080471306e-8,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,25,13,0.5161351986843838,0.0001559511467760511,1.256534827014246e-7,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_mechanical_mask,26,23,0.504533747327722,0.00008870208381994646,8.186192777996777e-8,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
