outer_target,specimen_id,specimen_sha256,task,stop_authorized,threshold,stopped,budget,normalized_measurement_saving,task_loss,reference_task_loss,task_loss_ratio,premature_stop,false_continue,state_sha256
74t7kcdgkr,c8-8t,3170a2d432fb8976518ae2658c1409552643166b4a6e0315f645dc51737a2fcd,CAI,false,,false,0.24849543905923727,0.0,0.12191025485120166,0.08957902611749591,1.3609240927814805,false,,1410cc84ef81f8ce2a4e609d9b490b3143eafbc673f1162401771aaa1958c44d
74t7kcdgkr,c8-8t,3170a2d432fb8976518ae2658c1409552643166b4a6e0315f645dc51737a2fcd,FIELD,false,,false,0.24849543905923727,0.0,0.0005355168755632171,0.0004642661961393895,1.1534694535512457,false,,499e40fd51d1687a8894a3e3f9391ce05dced24a1bf36d96f368f3d6cfbb8689
74t7kcdgkr,c8-9,7bb48fb407e20f3cf729c0036c59133833b2287fc885b68f54b27b7fed760654,CAI,false,,false,0.24825174825174826,0.0,0.19020628177955545,0.2008846069567689,0.9468434872189512,false,,409c5f13c0c98674b4e8897f60bc66728da597ac5c58a82023d2f0ea83cd9f05
74t7kcdgkr,c8-9,7bb48fb407e20f3cf729c0036c59133833b2287fc885b68f54b27b7fed760654,FIELD,false,,false,0.25,0.0,0.0012533472009117472,0.0012533472009117472,1.0,false,,80859ec0d41af3e59d0b8db7c898174f2da52cec74013f334b3d4fee013b2ad2
74t7kcdgkr,c8-9t,95d85b50bae18f6bf5c54c0e570b12c3935bc0ac6e9142ed6d325c6f37c1674c,CAI,false,,false,0.24813056379821957,0.0,0.1320079156916183,0.05467110313159518,2.4145829904670264,false,,f18a978017225a52ce70dcac7465f86e923e738a8e5794c30d19895b5f5afe9d
74t7kcdgkr,c8-9t,95d85b50bae18f6bf5c54c0e570b12c3935bc0ac6e9142ed6d325c6f37c1674c,FIELD,false,,false,0.2470645125838004,0.0,0.0011314140098767178,0.0005695127896469465,1.986634945596404,false,,1672e8f8fd4da49349d55caa13812bc60546b41daf64015c07531ab729e7b8e0
cgtnjyggtm,q24-1,efe8d8f1dee6271d24387fbceed50bc540785d55880d6a87587d7fe197891315,CAI,false,,false,0.24659852731069348,0.0,0.09538628879744837,0.13137481241691062,0.726062226408707,false,,1c85285151b6a9166ca655fba086617f428b9f9008c73c48f2361a85041fe13d
cgtnjyggtm,q24-1,efe8d8f1dee6271d24387fbceed50bc540785d55880d6a87587d7fe197891315,FIELD,false,,false,0.24819870315419276,0.0,0.0011105847918894411,0.0006019585744389148,1.8449521928059858,false,,5a91e1f69d80f3ae898035311422da7d7c9a9ea36bd8c833728ab2adad80f9e0
cgtnjyggtm,q24-10,c7fb11d8ba36642ddc491c96253ff4bed2de42cd9b120962f2ae324081de7cfa,CAI,false,,false,0.24748653698208595,0.0,0.09587038265581382,0.07027225590770181,1.3642707412400927,false,,58f90210af1eaaac053d501c3a9fb44972847bac68487d817f1e811857191ef4
cgtnjyggtm,q24-10,c7fb11d8ba36642ddc491c96253ff4bed2de42cd9b120962f2ae324081de7cfa,FIELD,false,,false,0.24748653698208595,0.0,0.001061890373674056,0.0006799007266206408,1.5618315028902021,false,,b74f6c39d7c0333da0af3647ff1089e59ba467728c2c895719b3323df2ab0ca6
cgtnjyggtm,q24-11,12d866b6c660c4282b27bbb8a64a0b511090afa581cf63bf729abeea2b1260cb,CAI,false,,false,0.24797230464886252,0.0,0.013959834526809156,0.005336656370230841,2.6158391244151464,false,,3ddf2c9c42489193b63f6b76e731126380f6d4b23a2f7c66b35cb5ef180539f2
cgtnjyggtm,q24-11,12d866b6c660c4282b27bbb8a64a0b511090afa581cf63bf729abeea2b1260cb,FIELD,false,,false,0.24797230464886252,0.0,0.0006020116452374303,0.0006285826954520536,0.9577286323551837,false,,c67f8168db8f950257b4c83e7f5a5bb280e8e9ff94212340053983e7144eb8b9
cgtnjyggtm,q24-12,83b51d411612d6ee7c6a058e05c0f95a8e923a408a3336305b50f8e58aa0ebb5,CAI,false,,false,0.24991097922848665,0.0,0.11390799985070721,0.09645323659132854,1.1809660709814678,false,,82a5c71607603fbd39d77a9ad7f807c87d2cd596329ea5cc47c7813c620459fb
cgtnjyggtm,q24-12,83b51d411612d6ee7c6a058e05c0f95a8e923a408a3336305b50f8e58aa0ebb5,FIELD,false,,false,0.24991097922848665,0.0,0.0009383867268806143,0.0006592213913853502,1.423477361541014,false,,eae340f4bc6be43ebf1bf187ce21f7b61843206701a176266acea403db64aa4a
cgtnjyggtm,q24-13,79fb775ff10de8ffaf398085779d0099cf5ba563d42236318ab5e315f87d4fd0,CAI,false,,false,0.24806462248598748,0.0,0.052635457873279945,0.0471323440777589,1.1167587545920061,false,,26f3ac9a6ececffb3d41686ff0b30a11244d3d6436935f9636b81d734314055e
cgtnjyggtm,q24-13,79fb775ff10de8ffaf398085779d0099cf5ba563d42236318ab5e315f87d4fd0,FIELD,false,,false,0.24806462248598748,0.0,0.0005478226866874845,0.00048006284889595766,1.1411478475107166,false,,8494224fd5706067e006431167089671fc559ad845367b0ae4c1e8de43c9d33c
cgtnjyggtm,q24-14,b617529db4f589672942eff6ce7429d3226b9776c0ab96dfa39182cb4662bb1a,CAI,false,,false,0.24916144631278161,0.0,0.1348729184317865,0.10810238456275212,1.247640549071278,false,,524a23149f196a35f6ab4e7bab3bad046d1294002ec7a83d695e813f17006df6
cgtnjyggtm,q24-14,b617529db4f589672942eff6ce7429d3226b9776c0ab96dfa39182cb4662bb1a,FIELD,false,,false,0.24916144631278161,0.0,0.001082599478134331,0.0007407320082845094,1.4615265251485028,false,,dcff679c9fed4d2ecafef08eb7cb7ba6d4ce623ce11529a61bf77f2ebdb31721
cgtnjyggtm,q24-15,764f4ec46d8e38342e81cab35ba9ba827b88e6112248a71d0026384655dca706,CAI,false,,false,0.24922738762501373,0.0,0.06086271639480123,0.06547850337873062,0.9295068343692666,false,,eb161f79241d832cc8cd6867c30777ad61e9061a4f213f639ebe8fee38a097b1
cgtnjyggtm,q24-15,764f4ec46d8e38342e81cab35ba9ba827b88e6112248a71d0026384655dca706,FIELD,false,,false,0.24922738762501373,0.0,0.00048336833710244456,0.00044256294379099617,1.092202462686797,false,,00a31565d95014ec85a8eb583acef20f25967d39329a3cccc491dd4afade28cf
cgtnjyggtm,q24-16,08bf008c0fdc9fe7173aff869b884955cb23ccba35a3c0174cb2b587e419cf5f,CAI,false,,false,0.24974832399164743,0.0,0.07610374754394966,0.09366272806694886,0.8125296915284351,false,,5be77337450bfafdb362aa950c2ba6a343106624b15f117510e0879337769027
cgtnjyggtm,q24-16,08bf008c0fdc9fe7173aff869b884955cb23ccba35a3c0174cb2b587e419cf5f,FIELD,false,,false,0.24974832399164743,0.0,0.0005562784085639366,0.0004530549167130015,1.2278388072683128,false,,62cd7501662f068e7b41ba21c2941b64b006655c7b72876176b8bd4cef735f48
cgtnjyggtm,q24-18,5eced74f247cb52ac4b15ddee47bf3815b181373d479a926fad53dbeafe28cfb,CAI,false,,false,0.2464556544675239,0.0,0.09078845938581082,0.10794555768115255,0.8410578567205144,false,,10bd08a10cd9ecb8f962f475b978e0b3531e41f01ced5d21aa1f568a711a3223
cgtnjyggtm,q24-18,5eced74f247cb52ac4b15ddee47bf3815b181373d479a926fad53dbeafe28cfb,FIELD,false,,false,0.2464556544675239,0.0,0.0005432157808103908,0.00043361337052852644,1.2527652921501735,false,,9c580342d34ca3a94ec5409d857c2a9bfe4e75d3615e7c4181a6bbb03f2972dd
cgtnjyggtm,q24-19,31e4f3389a95cca7bc0f3634ed76cac7293b719e8b1cd7ea6972d4b9f506c820,CAI,false,,false,0.2471172656335861,0.0,0.0513871894058614,0.018644438734474744,2.7561671411885005,false,,9701ab7edf3b75726ec1b5050199431f726c546f6da483d9652ed7042bd5abee
cgtnjyggtm,q24-19,31e4f3389a95cca7bc0f3634ed76cac7293b719e8b1cd7ea6972d4b9f506c820,FIELD,false,,false,0.2471172656335861,0.0,0.000619179473905287,0.0004992500270811778,1.2402192094515574,false,,147782911adc882e9e978aa3c51b102c6aa67ef83d4baf630e62234147d09995
cgtnjyggtm,q24-2,f2844ce390c7f79c3caf478a5df62e47926518797044fa60388eea5c75f76058,CAI,false,,false,0.24778547093087153,0.0,0.09856893651463172,0.10080355299050747,0.9778319671322877,false,,f23c157ecd66f712615200e42ba6af643be80b49895ff633dc9f2d59dc095e79
cgtnjyggtm,q24-2,f2844ce390c7f79c3caf478a5df62e47926518797044fa60388eea5c75f76058,FIELD,false,,false,0.24778547093087153,0.0,0.0006219361807591397,0.0005736525710879331,1.0841687322687956,false,,e7cadc5855d48fe51b77abd9163e5a2ce06efef4be65a24b02f82e4b76099c86
cgtnjyggtm,q24-20,87ff4344f217866f5353d0117eef3234d9fe3df3691b7b291d4786cee90e1fed,CAI,false,,false,0.2468271238597648,0.0,0.11994509420856314,0.07333209020697429,1.635642647987084,false,,44d050705050aa1ba5b51caf67c96a0b3f893b8197cf341068f26126276d060d
cgtnjyggtm,q24-20,87ff4344f217866f5353d0117eef3234d9fe3df3691b7b291d4786cee90e1fed,FIELD,false,,false,0.24701175953401472,0.0,0.0008648642116436402,0.00059557559964122,1.452148496621826,false,,7118c5bdf869ee268b0e2ce82bca77aa914111911af1eab37bc6fabd2733cf1e
cgtnjyggtm,q24-21,7ee8e6ea9869de674c2d8bffd891fe5bb49d0ff3e92d5c857a5ec2b9f0ae50b9,CAI,false,,false,0.24680953950983625,0.0,0.04651467423775868,0.045687933427265404,1.0180953864286604,false,,540f170f406c3a155583b707526c2ce5b01d30d7a7d46b7505e6550cc15928c5
cgtnjyggtm,q24-21,7ee8e6ea9869de674c2d8bffd891fe5bb49d0ff3e92d5c857a5ec2b9f0ae50b9,FIELD,false,,false,0.24680953950983625,0.0,0.0006006583849460229,0.0006006583849460229,1.0,false,,7446cdbbccc4026728d8f2757d568b30069d3d6bbb04507f26d2bc37ddeef013
cgtnjyggtm,q24-22,772d7e8c8532a9f0346ff817323e0a40fcd815e686d94d6c61704b20d592ddae,CAI,false,,false,0.24682272777228267,0.0,0.2112408449555755,0.20865335808034802,1.012400887764438,false,,40d643ac3a8b0c09dba41aac3f81d0405fd16883071e8df6651b19426c5b0ada
cgtnjyggtm,q24-22,772d7e8c8532a9f0346ff817323e0a40fcd815e686d94d6c61704b20d592ddae,FIELD,false,,false,0.24682272777228267,0.0,0.0004463896976622243,0.0004463896976622243,1.0,false,,d322710c9d0d7d21de7e3e3c78282255a74095d382739b2e066ae15ef6cad7f8
cgtnjyggtm,q24-23,a1bcfee792ff3c075e311ddb04f6a1eb0559c0a40dd4da0b7d1ff67781a63214,CAI,false,,false,0.24855918232772833,0.0,0.06232714468659173,0.07289668649441583,0.8550065535745062,false,,c6df09f97d8b48d845991ec6700a8684a17a79533505eb082f4c22774501d9c1
cgtnjyggtm,q24-23,a1bcfee792ff3c075e311ddb04f6a1eb0559c0a40dd4da0b7d1ff67781a63214,FIELD,false,,false,0.24855918232772833,0.0,0.0006987236881410582,0.0005856215009523236,1.1931318898039271,false,,2e054d95e1a93e734f51d6c4960f131d626714d4f4e0c9e150b55441eea69c7c
cgtnjyggtm,q24-24,7fb09895e3ba8cfc8290516682aba72160444c357ec35e4b6bb141a3f78bc701,CAI,false,,false,0.24981426530387954,0.0,0.17374107368860814,0.17526483420687933,0.9913059540713537,false,,5a1fb597d4d9b91ad7000d42f6b3cfad4686f5ffad61c6d01db8d35a055b20b3
cgtnjyggtm,q24-24,7fb09895e3ba8cfc8290516682aba72160444c357ec35e4b6bb141a3f78bc701,FIELD,false,,false,0.24981426530387954,0.0,0.0005770577783107394,0.0005282193252721213,1.0924586638579685,false,,fc3c5696b7a2c8939f92c207d18f98f60817b642379a1f9dc7574668a1cc6274
cgtnjyggtm,q24-25,74a40e0ada91145454acf8f0346bd15ae73eb2b2ab0229a38ecaf68287b3afb4,CAI,false,,false,0.24778547093087153,0.0,0.09500524263259302,0.08806602344473335,1.0787956457715437,false,,a80da3203353d1210e0b23cf703e299900b708bb26302e47c712b5a9dc510328
cgtnjyggtm,q24-25,74a40e0ada91145454acf8f0346bd15ae73eb2b2ab0229a38ecaf68287b3afb4,FIELD,false,,false,0.24778547093087153,0.0,0.0005729909551331047,0.0005465613481740581,1.0483561580915701,false,,04bbc994d7499c8b00d2d5b33a340ac80e1ffed05c5f8088a22629b5eabca31d
cgtnjyggtm,q24-26,14951079c2a9f2d3174667ca094737fce0084b068b402b18dfc516f2359e33ab,CAI,false,,false,0.2494164193867458,0.0,0.05258035141351547,0.05072257235410893,1.0366262784631042,false,,3747f7e7ef1c9c947824b3d7efaa034e57ecb50f40a4eec5aa6b3e22140c86b0
cgtnjyggtm,q24-26,14951079c2a9f2d3174667ca094737fce0084b068b402b18dfc516f2359e33ab,FIELD,false,,false,0.2494164193867458,0.0,0.0005533008888781283,0.0005541619654009662,0.9984461645212066,false,,46787a8d55bbf1471e0071fa629cdc24506b4d4be9d20460f85d5120558a0dc1
cgtnjyggtm,q24-27,c9bbe772c6692a2831f6deb04e8bb341b3412c5bc5d35a30630b06577c0f7658,CAI,false,,false,0.24708429497747006,0.0,0.13587726330745997,0.026850381977838622,5.060533716786911,false,,066f7dac588cc9a28e0a0119a911691e76e64e26f0f4693a9422d7ad0c065c69
cgtnjyggtm,q24-27,c9bbe772c6692a2831f6deb04e8bb341b3412c5bc5d35a30630b06577c0f7658,FIELD,false,,false,0.2469919771403451,0.0,0.0013714022565540149,0.0006157241367498702,2.2272998161043813,false,,557d13f7eded7ad8a6f79be184d6d0ccc16897d5c0aca92735139da7ea59d0d2
cgtnjyggtm,q24-28,d8edfe07778163515a1e673d541c066e19b8e065667063984ba76ae6cd02ced7,CAI,false,,false,0.24778547093087153,0.0,0.005653710309111548,0.0047614863498833815,1.1873834961744707,false,,b8913f67a80296de4bc549f5f246728a2d962504cb33354cbe7784b9093f75f6
cgtnjyggtm,q24-28,d8edfe07778163515a1e673d541c066e19b8e065667063984ba76ae6cd02ced7,FIELD,false,,false,0.24778547093087153,0.0,0.00048808184655167345,0.00047486809660074073,1.0278261480304132,false,,06ac2f61fca50799ede66b97153f0774074c812a73e173ec1a959e2667850a4d
cgtnjyggtm,q24-29,50048c89c156be458f7524b6c07ba37625452ddf944d1a38827d8aabbe319245,CAI,false,,false,0.24680953950983625,0.0,0.019222896069404638,0.02165882107512529,0.8875319668936985,false,,ebfad04da252935cd6e31324fe6cafece9add21e5fcfa3c8fd2efc31721b42ab
cgtnjyggtm,q24-29,50048c89c156be458f7524b6c07ba37625452ddf944d1a38827d8aabbe319245,FIELD,false,,false,0.24680953950983625,0.0,0.0004697829338143057,0.00047687022909472155,0.9851378952846979,false,,70ec5fd698000095e726354a78c5f5084faac645c7c2e330f95c2c3a60fb5229
cgtnjyggtm,q24-3,c69cd55d03146fc12baabcc853c15c6438728cccb23481947406d84f874c3ddb,CAI,false,,false,0.24732388174524672,0.0,0.0966022197511821,0.13484584794202648,0.7163900203491157,false,,5c1465d2ce7990d2b4615677b9d96763780e6eee250406e4f2ac7b43a0f0a4dd
cgtnjyggtm,q24-3,c69cd55d03146fc12baabcc853c15c6438728cccb23481947406d84f874c3ddb,FIELD,false,,false,0.24732388174524672,0.0,0.0006538198207235187,0.0005556816832096713,1.176608552124648,false,,7631aef63a8be6a3358a35562238f5e77b485031e84b7822358860602c1c0d52
cgtnjyggtm,q24-30,08667515d617565d5b643b2a7e52dca6cffdac32ace9b5244351eaf4506c85fd,CAI,false,,false,0.24797230464886252,0.0,0.05239923239757882,0.07034402043787913,0.7448995958917736,false,,26ad83eb85420c8ae5c42b59319d6aa7fa68ccaf4010b65ece955d706c4ce4f5
cgtnjyggtm,q24-30,08667515d617565d5b643b2a7e52dca6cffdac32ace9b5244351eaf4506c85fd,FIELD,false,,false,0.24797230464886252,0.0,0.000526155603609417,0.0005246471196831155,1.002875235314763,false,,f85e2702ed67feed12cae0399336afabf932fa9400af1bb17b16e74e8acd2cd6
cgtnjyggtm,q24-31,24c75e5bf0048a477ab315e1b8c3a21fed7d7efd24cc0964b9a18a15585d652a,CAI,false,,false,0.2480316518298714,0.0,0.018671857726808905,0.04067112523237315,0.45909370886907735,false,,736390620d5b6dd8df41a819178c7a94935e92466fb83350a8d3077d1be9e936
cgtnjyggtm,q24-31,24c75e5bf0048a477ab315e1b8c3a21fed7d7efd24cc0964b9a18a15585d652a,FIELD,false,,false,0.2480316518298714,0.0,0.0008018496694420243,0.0004975646742962136,1.6115486304895141,false,,eb850546493447d0ad05d8d95b13c33016b9b1301d8c1774bbaf12cb03fd36ff
cgtnjyggtm,q24-32,2ee476dca9fdc77b0108bbe8d22b0a5a8d884159ef80935bfb26357c75de2303,CAI,false,,false,0.2478404220243983,0.0,0.09395593919780898,0.06497213421942516,1.4460959352281573,false,,007085edb5388170d6d23c47ec239d6075bdd876f0678325ddcfc46fba02036d
cgtnjyggtm,q24-32,2ee476dca9fdc77b0108bbe8d22b0a5a8d884159ef80935bfb26357c75de2303,FIELD,false,,false,0.2478404220243983,0.0,0.0009360096396175875,0.000512462762940419,1.8264929811620512,false,,7a824e90aeaaa74242eccddb5d59b00c5ec233fff093956bac53283f0a290a22
cgtnjyggtm,q24-33,24000faaa83af4854c0b6687c634189d4b8acbbc0df5e5d59ac63d9214fbe7de,CAI,false,,false,0.24733267392021102,0.0,0.09543311006030952,0.09759533288232469,0.9778450182180098,false,,b793a9a5349c5cb89ae6a285da099db3d0c1791d9a48507c6857cbb3d27f0579
cgtnjyggtm,q24-33,24000faaa83af4854c0b6687c634189d4b8acbbc0df5e5d59ac63d9214fbe7de,FIELD,false,,false,0.24840971535333553,0.0,0.000562825192972846,0.0004814870054642781,1.1689312205427784,false,,471dec8f93f1fd06ac960776c8fd47ecb612afbe6577d27d4a969ed0cc4a4cf2
cgtnjyggtm,q24-34,f9e6b696e9d1bd44879db8688f53e08a507364835e1f80ece65e86069f78c491,CAI,false,,false,0.24783822398065722,0.0,0.11817950734165839,0.04880328880443929,2.4215480193398036,false,,5285966d5458d1e77b0b1d1dec61aac436329b117617f1ad71ecf1c66225806b
cgtnjyggtm,q24-34,f9e6b696e9d1bd44879db8688f53e08a507364835e1f80ece65e86069f78c491,FIELD,false,,false,0.2480690185734696,0.0,0.0006949056216553195,0.00048445135322578407,1.4344177532546818,false,,11d1efd8d56b8ed216767bd30a6aa435e12c8e7e8375914f818c95ba896a66eb
cgtnjyggtm,q24-35,686c8b2361e81e70ceb884b6477f5e55c7f8a0ce7632f2233be724def987c4a4,CAI,false,,false,0.24840971535333553,0.0,0.04167428418743979,0.01651995555777952,2.5226632142974914,false,,2b737473e4d246ff7012f077ab8bb6d5d86dc6491f44493d2fb75c044e5c84a3
cgtnjyggtm,q24-35,686c8b2361e81e70ceb884b6477f5e55c7f8a0ce7632f2233be724def987c4a4,FIELD,false,,false,0.24831739751621057,0.0,0.0005443421324520088,0.0004903859868190334,1.1100279108360551,false,,986d23a13e037024530f409035e504b2f31428ddfd4a8a4bfd0029db993687f6
cgtnjyggtm,q24-36,f5a44bd6a7fee762c295f09dbe57f5c7c1fc7f233205d16d8e93c3b3c9302bb0,CAI,false,,false,0.24666886471040775,0.0,0.09063544130867951,0.05877815991079993,1.5419918120306129,false,,1048c48fcd2126daf25bba26f60c132f7c43ffb4d48f3b8152dac3b4e2f581a6
cgtnjyggtm,q24-36,f5a44bd6a7fee762c295f09dbe57f5c7c1fc7f233205d16d8e93c3b3c9302bb0,FIELD,false,,false,0.24666886471040775,0.0,0.0005821520679223967,0.0005105837749808284,1.140169540139139,false,,8ddbfc5ba3aea151d470b4e4a512fcb3191b7f616334b669ceed951234275b08
cgtnjyggtm,q24-37,cbea0d8e303ba457db9f075393031788edd74ca1acb8bf924a500d31e78e258d,CAI,false,,false,0.24785141224310364,0.0,0.16661779896721385,0.18536297633144339,0.898873131327414,false,,9700e1b9bbbd3b3b09900dab08eff68101f59034209d630e572bb0b852d063b4
cgtnjyggtm,q24-37,cbea0d8e303ba457db9f075393031788edd74ca1acb8bf924a500d31e78e258d,FIELD,false,,false,0.24785141224310364,0.0,0.00045992159071211444,0.0004367061361012177,1.053160358171647,false,,47a1dc5659e78c0b86fc85226935fef7f4350ac7dabe8866435e4de8b3dc03d6
cgtnjyggtm,q24-38,8aba21c75976b19892385abd3a9923cac46f6fa115464baa5252268b08ba73f5,CAI,false,,false,0.24797230464886252,0.0,0.14283069317422503,0.12878931035551722,1.1090259958683466,false,,5f59a7d7c80dc5a363ce27dda069d6e31ee314da9d38f15b2b72d7f4dacc8010
cgtnjyggtm,q24-38,8aba21c75976b19892385abd3a9923cac46f6fa115464baa5252268b08ba73f5,FIELD,false,,false,0.24656335861083636,0.0,0.0004923163441566353,0.0004952218746000412,0.9941328713604332,false,,2df1883d45d7a9b18ae5741bd1e26f4a624109373561e289885e2637c67d50b0
cgtnjyggtm,q24-39,e2ec326fe8a7264950ecb426566fd9260334374ab8f78a3bb8065cea149d239c,CAI,false,,false,0.24791515551159468,0.0,0.058179333613898265,0.18791863446249146,0.30959853332433007,false,,55bdffe314065699a48bc78c4803439163df9ab52a0f5cb8b3e18f266230b0a9
cgtnjyggtm,q24-39,e2ec326fe8a7264950ecb426566fd9260334374ab8f78a3bb8065cea149d239c,FIELD,false,,false,0.24791515551159468,0.0,0.0008303439107462973,0.0005599330598074519,1.4829342475899412,false,,ed97e1c9ae5fbc18af33e1d3b8b05831f50285cd80b04c63b4d112ff6f877084
cgtnjyggtm,q24-4,6e54c8a7e2137d7ee0e33455381f1095e8a4edf0d801f4095dbfff6d14615a75,CAI,false,,false,0.24817232662929992,0.0,0.03986149024556929,0.012652540994681383,3.1504731154260197,false,,ba5c29a6bb3851c20c76fa0241ed239b7df122d746a8fb97bb903e60b0c36e44
cgtnjyggtm,q24-4,6e54c8a7e2137d7ee0e33455381f1095e8a4edf0d801f4095dbfff6d14615a75,FIELD,false,,false,0.24735025827013957,0.0,0.0006315109190139755,0.0004640398170708167,1.3608981293896194,false,,021ecf5b71321125c333641baf4f7dcd2eb3f454c11605632efc4c8595d87252
cgtnjyggtm,q24-40,6b692869837723c574430823fd9b0881474862b9eaec895d0361b34965c264db,CAI,false,,false,0.24865150016485327,0.0,0.40050895357995,0.39094293710032846,1.0244690863341177,false,,354d2b46a6ac266dca6b52bb599799fcb358cda4254606f0c313c14b1a4b0be4
cgtnjyggtm,q24-40,6b692869837723c574430823fd9b0881474862b9eaec895d0361b34965c264db,FIELD,false,,false,0.24865150016485327,0.0,0.0007004841287819266,0.0006489553806275556,1.0794026056221946,false,,4800fecd0e6d895d8e4dd3f1302b8973961ff328b5cccfba207648e919cad14a
cgtnjyggtm,q24-41,71f5d3de8f17e36f0b0c274359558cd19e5e852e5324a47db58990fb6ba044d5,CAI,false,,false,0.24990878118474558,0.0,0.3261904284172666,0.5072259781666788,0.6430869917117644,false,,13188334a318903c91fde8f1e77659dfbad71141bad4799940d62350cf3b3972
cgtnjyggtm,q24-41,71f5d3de8f17e36f0b0c274359558cd19e5e852e5324a47db58990fb6ba044d5,FIELD,false,,false,0.249297725024728,0.0,0.0011196390870205743,0.0006920247899784418,1.617917599534915,false,,3c73372334607866a0855d066f715539d323c0e977749ad2d193a00288cda657
cgtnjyggtm,q24-42,74dff4a836aa0facd3422e97e82b24a810d292fb67adef4e783ff08357718bbf,CAI,false,,false,0.2480470381360589,0.0,0.14466637106993213,0.09996139999332182,1.4472223386186762,false,,12082a49a48d143ccc850b45a263341b9a81d7c79ea8802301001ac4b8ec9b47
cgtnjyggtm,q24-42,74dff4a836aa0facd3422e97e82b24a810d292fb67adef4e783ff08357718bbf,FIELD,false,,false,0.24685350038465764,0.0,0.0008708850993690843,0.0007225191693963691,1.2053453198988033,false,,025396c3667818435563cfbd7c5ef0a695b6da8003357d1953f8cc0128f06e6a
cgtnjyggtm,q24-43,0160d7eef0445e99799078d47f5dce33c5ced534c5c878d990514fe7f8c76609,CAI,false,,false,0.24837894274096053,0.0,0.15574906849829034,0.17457512421021643,0.8921607199359257,false,,0a47dd7ed29559b2d5ca8914cf41054930c3446df79c6e0da7930a8168705251
cgtnjyggtm,q24-43,0160d7eef0445e99799078d47f5dce33c5ced534c5c878d990514fe7f8c76609,FIELD,false,,false,0.2495417078799868,0.0,0.0010482005640124463,0.000698468114499459,1.500713550487004,false,,6d20943a067f3bcdcf50cf21687ed1d18b7a6bf3aa36dd804375406425c81d17
cgtnjyggtm,q24-44,7bc49827d6b7dddbbc51260ee8e1b70d1a0d20492c7ccb8258fdffdeef6fb27a,CAI,false,,false,0.24928893284976372,0.0,0.31746940692417297,0.24491361845154963,1.2962505267422555,false,,b1396ca4d1656d712b782e57fc23dff56801a425feff35bfe1f25572c1ceeee6
cgtnjyggtm,q24-44,7bc49827d6b7dddbbc51260ee8e1b70d1a0d20492c7ccb8258fdffdeef6fb27a,FIELD,false,,false,0.24928893284976372,0.0,0.001084470240683536,0.0006759844059176927,1.6042829260407232,false,,be5328b2c1bfaca9abf44bc8719c4b3049ac1d7d48555c0c8805ea64021cb210
cgtnjyggtm,q24-45,b28218c991d97358ad0b84ac02c75142a8b4da1185859816345b7dcab647196a,CAI,false,,false,0.248673480602264,0.0,0.48655458537686996,0.49665205217656255,0.9796689316888136,false,,7e21bd636635daa739832e0f303ca8f8a3704fbe4cfef979620f98a49d07c607
cgtnjyggtm,q24-45,b28218c991d97358ad0b84ac02c75142a8b4da1185859816345b7dcab647196a,FIELD,false,,false,0.248673480602264,0.0,0.0006169183311256416,0.0005732734810783237,1.0761326862097689,false,,11b99207e7edac0791d2cd000a238a0739c9ca01e420fe07246795a25408c09f
cgtnjyggtm,q24-46,e7659f01825393b52591ab938d135c366f66f1d5d143a9dfb02e4bc8e5d6aa80,CAI,false,,false,0.24775909440597868,0.0,0.47536925546487824,0.4721250562325448,1.0068714828613872,false,,7dfc1e9c7b694fc998070ac91fda45440240a055b8e91a202796774fddf8d420
cgtnjyggtm,q24-46,e7659f01825393b52591ab938d135c366f66f1d5d143a9dfb02e4bc8e5d6aa80,FIELD,false,,false,0.24848444884053192,0.0,0.0008735699747281308,0.0005706811922907003,1.5307495437542675,false,,1049d0f66f7460e9e2276855644e97d69be943b625f27bb9c09b28398710aa96
cgtnjyggtm,q24-47,12c1242254813160aac1b84691b6e853f56c484e3b1f2484e8259937c4164988,CAI,false,,false,0.2472359599956039,0.0,0.3853615389328238,0.3635416427251558,1.0600203488219484,false,,5f7c327b9ae157cb51d5e038c78f620b9dc18cf89417d5ae00faf52daa032d2c
cgtnjyggtm,q24-47,12c1242254813160aac1b84691b6e853f56c484e3b1f2484e8259937c4164988,FIELD,false,,false,0.24899659303220134,0.0,0.000873377950832525,0.0005792136696405046,1.50786833358853,false,,ae29f10c061df9a0c50a5d93c1c473f7d3f929d8caa65e5427e0b63b5f936fb3
cgtnjyggtm,q24-48,183ba7c7004236378898478bad47b01f8435c85a3282d4ad51ddc4e518eaf500,CAI,false,,false,0.24702714584020222,0.0,0.4198547911874231,0.380458295607378,1.1035501026916787,false,,2475f9c07cc9036859832140582a3d50bd39e7d7d140ee3d9af015d464c26852
cgtnjyggtm,q24-48,183ba7c7004236378898478bad47b01f8435c85a3282d4ad51ddc4e518eaf500,FIELD,false,,false,0.24702714584020222,0.0,0.001187650566031475,0.0006455285281809813,1.8398111224892348,false,,44b1a3d236bc9a9012453e48f11fe83dd2b6cda2f6e26a13729e8b3117d15e7c
cgtnjyggtm,q24-49,b5283314fab83150872cd829aab33bdd26fe03028f50baf016562ee6e0e5f1ca,CAI,false,,false,0.24771513353115726,0.0,0.278338525191582,0.2997373798516806,0.9286079878636178,false,,5d0e64517bde7b32af05dc8f93007ba823db66db7e060246790e6563cdbf0882
