method,seed,outer_domain,inner_domain,pca_dimension,mae,fit_domains_json,fit_sample_count,query_sample_count,pca_state_sha256,ridge_state_sha256,state_sha256
pixel_shuffle,20260901,w68dtmpfyf,xcmzfsbd9t,8,0.08151747994567916,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,cebdbfaa057ff1b0fa5fff23ef85d8f92d493fe3aec6d100b0b7934799d6e646,505ef2a027fad1b550abe7ef100df242b8c8b4df1dfb7ced835be3f3cf1f9b88,25c4dc16fb060f144b42ec59ab22c29cbc1f58f47bbaf336a7f4346e91afa4a8
pixel_shuffle,20260901,w68dtmpfyf,yfxyg8jm46,8,0.15115657394073467,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,7eedecaa6fbdc32011e7daabb63187e1183635c0d377caf2f9b0b5a62099c795,3a3c855145ace30e98e0a4a81a47b19a0a67dd2195545b6a14c131e577dc07db,0ee79e508cb85af8a49b8245545527fda5172281dcf2671bf83db8a3785de033
pixel_shuffle,20260901,w68dtmpfyf,ykhs7s2dck,8,0.39627629294559547,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,ce795cac7d91cc6e89e360c10717b9ee0ae5d78e357642c03032756844be5eca,66576c402d3b44732700d3542825c205a5b2111ccaacfd6850fb47f36436e3d6,191583b88e0ed3530e60a41c224c749d87d2a00d00f5a228f558dd50d95fe7bc
pixel_shuffle,20260901,w68dtmpfyf,74t7kcdgkr,16,0.15963500765572214,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,fc165aa19f9ff60d42f8c0e18bfe5086266869447489c735058c1723d172fe7a,f302df66655bbef96bbcd7c3c738b30c16f79374c3f3f28265e28af1b5f5c49c,efe64844e45727e4ce34525cf2e806c207d063ed2ec249401c0581d4966cc2ee
pixel_shuffle,20260901,w68dtmpfyf,cgtnjyggtm,16,0.20544235074979628,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,caa7c3db611b1897d57c403ef10b7b786bff43e45cf1334a28b7b75acc6eff43,d67236df654d4664a92a8eafb886d1946a2ca03872cbd120989adab6067f5131,97ef43b9592a2fed827c5cfca40895c454b9c205b0711bad7917cc8402118f37
pixel_shuffle,20260901,w68dtmpfyf,xcmzfsbd9t,16,0.08742507325887094,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,0c5ab688d022ff4f518eb9a0e07bd728dd0cb4fc7dd4a1c4820ade836bf211fb,e0d83103efd1d5a363a93386d64d9868bb4295e763eaa5459dcbac9d49123683,f4ef43f4f656e819f53709d4620c769e76a5f1740b8d1183efefcc39929b8226
pixel_shuffle,20260901,w68dtmpfyf,yfxyg8jm46,16,0.156331060747572,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,cc1399551bf2e03d2e4d8280b2fc5288b4ddda5117712e8e374b2cc2145e8634,87ce2d7a3ab618387b4789361a79624581364e0ac29cd578b83d72724d50c71e,a21b8f2f8c2f60bbf0d96812e1c8b799fe7dfa5a6bd22a3e8b58ae220373768b
pixel_shuffle,20260901,w68dtmpfyf,ykhs7s2dck,16,0.3698847886582238,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,6e192ee452c3bbc514c9b2bd8af5c0a03eb81877eb24052ad309343f8d896d68,9473811ff32d4ecc3b7273e02b12f90aa468cfff22282302395d592ee2891b29,a3fb46b67372d1a4065313e306df63399960df2d97cdbaabaee9287c60d11f70
pixel_shuffle,20260901,w68dtmpfyf,74t7kcdgkr,32,0.14449876522002364,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,c59f6e073d76aef4ca52d9eed6a77b3bbcadea9f3451fa9fee532a82c30bf632,6dfec7804141ce017644989909ae5b84bb8fbf344c8436c875329ffbab1e0bf3,a177c43ca5640d71a96f0a57042ec21bc1289e71359aafedbae4e76956a0ce68
pixel_shuffle,20260901,w68dtmpfyf,cgtnjyggtm,32,0.19387977166235304,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,e748b9d9f067b8a481cc6c4718aeeeca510dab7558a0ea8afe07c565644f0b79,6568808a5f3c7d3f3fdf18ead8527e90ba66496441ee2333615476429c6a78fb,3c9ff375ef7bd074ef08583e4a67085f484c3b2f2784b1b3aebe90eff7b51e98
pixel_shuffle,20260901,w68dtmpfyf,xcmzfsbd9t,32,0.08169325287502924,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,7de207fdb9b97372b8576d6a2dbec997a88f27250f516b8720a9cb2929785175,bae8af341989fc80709ed2aab436cc819686b3783d109a24c495f93f92945d69,c6c9f4f9b9a4d0cb18c6a2a3c0567093fdf03d483a526dda893d11bbab2403a1
pixel_shuffle,20260901,w68dtmpfyf,yfxyg8jm46,32,0.16048255765135525,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,67b56282c50c1d1e57785c4f010f291194a3900e36aebc0d84de15badf39549c,b81a882cfe8c9d74ffaba7072b08b74e5f0cfce4a83405ecf916e8c667d79b07,4b5ba936460707398ccccc4cabf16525e30eab125107c8de45418c036cf01434
pixel_shuffle,20260901,w68dtmpfyf,ykhs7s2dck,32,0.34030706416747697,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,87f43726d38184efdae07e4a1536812eb1657f93a208f62311c765b0485c31b0,e4dab33b4d1b0baf2643df0d2bdcd9c93a236cfc9346e4ca897da4de020b485e,21737ffc06f87f66ccac632b6aa9d195e08685bf098044e667824f6a1e5d7d18
pixel_shuffle,20260901,xcmzfsbd9t,74t7kcdgkr,8,0.20215330647370644,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,6485bb00673a0ca5942e580d3a337dc2cbe90c55bd2ce6d9fbc5039768b7fdef,9d08a579e05a39200259bb39e4a527f139ba54de7d9c9a0b49dbad4af715a607,bccb48bc0a05e4c2394b5574b21250ae3c79ec58ad0735815718bf7ce15ba21d
pixel_shuffle,20260901,xcmzfsbd9t,cgtnjyggtm,8,0.1424579468966024,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,ecaf400da292207412e27812f45aa4b8ae108daf3ac11c53fe504e0f75ba0aeb,a23759e1501b122329f436b1c7574b1a0cc8b047280e66751d7ffa72ea60d879,4ebd20bb65514a3b4e4906de9c6c5040a214e930b6b8dc39d6e344764cadaf3e
pixel_shuffle,20260901,xcmzfsbd9t,w68dtmpfyf,8,0.12413235447823298,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,31634a7742794a0feba83fb26b5bc403e7d9b6992f0a79330539e73c27f4d3ff,505ef2a027fad1b550abe7ef100df242b8c8b4df1dfb7ced835be3f3cf1f9b88,6bd894a8ca715198f618aa52dede2b5d06a0708bb42dec812e7891f96ae64b0e
pixel_shuffle,20260901,xcmzfsbd9t,yfxyg8jm46,8,0.2060213409217324,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,4a6894f85120fa374016de137b27acd2bb078ab697e762534b5b8ece80bd1f5e,da7c440488b2488b830d1eeb86397a481b7e3ca6ff57375954855373ec2f7297,0a2c6a54e27be55f5c648780b87c11caefe947a2e2dd55df1067170009f70ff4
pixel_shuffle,20260901,xcmzfsbd9t,ykhs7s2dck,8,0.45471747877759866,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,0d8e47a574968c708c64ecbff31daac2215a346f32a5d81b5a851b8fb7ebe5ee,f7914336b8bb8ee644ae017505111c7809efaebdc78f57fdd7750cedb66edf34,f7c06360f0a2234a1f4f0f95eb16833ec4a037bdf3e76e18d784b38fe4ff17a7
pixel_shuffle,20260901,xcmzfsbd9t,74t7kcdgkr,16,0.18566331914431652,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,0865a4a991f7d868097e9287f1258fbf2f49dba6c33016959076c43ca453bb4e,56afab7a732780cff2e120eab72138289f46109c76fa91b7b49394f885927e7e,e37c7b6af61317752c69e8752362b26abef2dd1db6a62789645a98c270bb1f7a
pixel_shuffle,20260901,xcmzfsbd9t,cgtnjyggtm,16,0.13449144017485157,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,8f738ab3616b0f64a2ff41907f03aacdcc541f9457617c98caa7c755f7a1c092,998d65cf6b2a33204647245a5557e5e92e9210ed6d68dbe46c94f960e2597581,9672f87cfb99839c7ee5d4abf5e0c01763d18fe25edcf3ba7f5b0a872f877cbb
pixel_shuffle,20260901,xcmzfsbd9t,w68dtmpfyf,16,0.12055239367490517,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,c614b2c0b652e901a1b9ab78f271ce56f24b0a2fb5681a5434575e54d1b9947d,e0d83103efd1d5a363a93386d64d9868bb4295e763eaa5459dcbac9d49123683,d070dd916951a98302203e50cfccd180773c938609cdad56f2e4f558aa8b8bec
pixel_shuffle,20260901,xcmzfsbd9t,yfxyg8jm46,16,0.21677599734172548,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,73a7a6976fa91166a4f7ef18d7f845bc982d876deebb7a6c187412fa7dbb7faf,becaa25aaca08fd892f14b172a3553123f7a7f1437072dc824d513933a4ae2ac,5ddb60f127f60edaa718fdf57fe032f88cb94cd7b9179e812c8b20d8e7b41218
pixel_shuffle,20260901,xcmzfsbd9t,ykhs7s2dck,16,0.4587225304144169,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,dd983348a5827164d4c1f4fb7da7c8774162a378e844c1062e86d10dfaa249ee,f236fd55ab05dc1e27a88805d55fd00d7356859228ae399ec78b0c21ba1c9294,134869f6f4c8029df2c49239140d2b032300189e0bc6b8f393f9311c274956d5
pixel_shuffle,20260901,xcmzfsbd9t,74t7kcdgkr,32,0.2392621132647441,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,7d78103c445365bcf0f0287df15ccd27b5726e7bda8d269516c5e70a5cd9ba6b,d2d22dfbffa41b19dcc2e2970e6906dcaeca6ab50cb8a009ebde174c19f50e14,b356617390ac9d1c141b15eb9f86c2c24d90ebdadc7aa89a72a6fd2d4e793d60
pixel_shuffle,20260901,xcmzfsbd9t,cgtnjyggtm,32,0.15311558791432622,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,fda4b9cff3a5e733a3f347030743ce4b5330806c37d43ccec1105608cd7e51bf,1ec66832e63c5447d853a3e319de11297266c1a8a49b2e54cf8c1f8d8386ca2f,be68c23b7e9a1efd7c5b7663da74f5ba06b54986d045948d74d8b0a3e6cb9c48
pixel_shuffle,20260901,xcmzfsbd9t,w68dtmpfyf,32,0.11125744483744607,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,f97b277ec941306c821ac403c9bd9dfea277885dc482f032b79cbf99fc634126,bae8af341989fc80709ed2aab436cc819686b3783d109a24c495f93f92945d69,26233c74237f6a603a8c6a6cfe15348046539c1cf99ecab5a3fbd47ee3d30452
pixel_shuffle,20260901,xcmzfsbd9t,yfxyg8jm46,32,0.21164458649399678,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,c77cdbe277de0fd2ec26ffac0712295ae09fe73e3c3f020cb5fa94e58549e25f,8519ce80b97c34a3579144fc7082d7a5196d8ac7a66f7a108f2eccf0396c40e2,ca0c548ce4c3ed6eef912f97f206206e2516c40647d2b18a6c156895fce5ad61
pixel_shuffle,20260901,xcmzfsbd9t,ykhs7s2dck,32,0.408674027072342,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,dd63940cba7482828b9309fc3d16cdd10fff32352e0bc1ae768d9bb715b32de0,eca029905c6bb2c3aa9c8bfc8c56b835eb6c677235e0a056a6045680c7d31e83,9f21ecf5418d304f5e668e1a90691e8e70b6bb6bd1b8c5c3c502f0d7e1bf6e93
pixel_shuffle,20260901,yfxyg8jm46,74t7kcdgkr,8,0.10477092278439441,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,b8dab88dd7f29bc0c4920b7b94df3d968afdd4224616932279a300dc582ccdc4,765de3a80621502063cfff05d187e2aff02b25f7749aeee9e483549f73d161be,2aff4ed71ad36a8d341224da6d31a473e7be9d4a731d13619088a7efe45dbb77
pixel_shuffle,20260901,yfxyg8jm46,cgtnjyggtm,8,0.13399330698737255,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,860639f3102c6192160fe3c1e6002c350674b7c4307dd0c15680a50a3c5d89dd,a938132ef3d7d48db1f4359d12e1a017da66d34f45a0d6b64c1a0d1b40b16496,3f44529b2976bb8777772de48b9f8d8c57bbca076dfae147419f7b34f16d597f
pixel_shuffle,20260901,yfxyg8jm46,w68dtmpfyf,8,0.09418059188857562,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,68b8567ab6a06131363258c8918600386940dbb8593432a903f2d28499317863,3a3c855145ace30e98e0a4a81a47b19a0a67dd2195545b6a14c131e577dc07db,82303677d36bb59c056d7b4e56585c736e73a78097bab797380d00b88f8f7ece
pixel_shuffle,20260901,yfxyg8jm46,xcmzfsbd9t,8,0.11654667359556528,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,f5229641aeb05cebece4a79a32b169cce8bfa4f819e9bc46e52f9b17fd26cdea,da7c440488b2488b830d1eeb86397a481b7e3ca6ff57375954855373ec2f7297,54a12a53ddc49586b4384ced662edd8aa617f715bef3c12ca7efc65271d5c4e2
pixel_shuffle,20260901,yfxyg8jm46,ykhs7s2dck,8,0.31531471278989254,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,0e003a403b008f113a46d9c26d0b563041b06df562782e3ffffb4a55ea8b898b,5e41e2a1e1bd143555157c51aa73d1ce123690b34e2ac1d3e271ceb2f1140f80,44c4bf3fba030ee3ed3a42fd15e07f1fdafbf865d2ca17439d32025c5e9023b5
pixel_shuffle,20260901,yfxyg8jm46,74t7kcdgkr,16,0.10485432003560037,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,028ff80673fe00f91e87de1791f3d5c53ea6301bd93f83a8efd1ccf652fb2c2f,e6f606d24769b557a18851775d6438bf7e8d2455f761d77bc7b7d32709b30106,0e333b6fa9900e1bf81569c3f06386667748ce4f8a961744368d943b5804185c
pixel_shuffle,20260901,yfxyg8jm46,cgtnjyggtm,16,0.13433029298925378,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,0631aeb12603b9745d3a35e2e8b3cb91b0019b09c757ad48d324e015b7e004e9,06b16604911048f983322e2cba00a9bde7918aba986b67c2e50e0fa02f914b1c,f4e1f75be2e700110425f05c2a09a257055cfcba5f186a09e0dd62f6350ee5a1
pixel_shuffle,20260901,yfxyg8jm46,w68dtmpfyf,16,0.09178181208499614,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,358e9890e7b87e008bc5434db4b08af6754bf61d287c5bdd5242496356c1b907,87ce2d7a3ab618387b4789361a79624581364e0ac29cd578b83d72724d50c71e,799b3b8edf9d3a53aa91283e408ac02efb43d9737dc6c0ba7722fdbf5314d308
pixel_shuffle,20260901,yfxyg8jm46,xcmzfsbd9t,16,0.1438103816029983,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,d08005c6b93a1b9796205afc3b872eafd6b9e6d0f281fc968e8efd3c9a42fb5f,becaa25aaca08fd892f14b172a3553123f7a7f1437072dc824d513933a4ae2ac,f325afc68460df64523f7d00aef90422cc5fef51fdf5ce6b97cfdde6afcf31a0
pixel_shuffle,20260901,yfxyg8jm46,ykhs7s2dck,16,0.3087382288241827,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,a67e0d374fcb0ab66a51d470295ef341d445df878a28d22381e90a0031e8f231,9f880aa07652772019653e29d44ba56a431026cdcd108882b4c5053a2924384a,91431124dd47a150ca5e585513eb03fb49f862b2f05e2de02c80d659e324867c
pixel_shuffle,20260901,yfxyg8jm46,74t7kcdgkr,32,0.09914246205890616,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,0704c69290e5d487512ef194e2af88d2a811c49b8353777414649c93f9a6d87b,a5eb7a06840b79eb1c1b68ce0b64ecab9cc04d1d453a964beb3b2f33095e27cf,800cc08f282d25399ca63d4e7a89595c04fb331bf00a6bb21679e73baaac05cf
pixel_shuffle,20260901,yfxyg8jm46,cgtnjyggtm,32,0.13598614634376102,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,1d3b2e21c1cb9c6bf956500861401fda96a699e11008ed6894bbdb3eb1b36113,128637f1ec9731fb7efb81104167d58c23793d7dd8475f822085e887885119f0,9b8eaa9e7a843b8f78e6b5e4e7c594761a9539bfbe060b7064eefb4a7d494ddc
pixel_shuffle,20260901,yfxyg8jm46,w68dtmpfyf,32,0.09212108191124276,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,836191362c068b55744668ce08112a45a9eecd906575741527f90aab8f771648,b81a882cfe8c9d74ffaba7072b08b74e5f0cfce4a83405ecf916e8c667d79b07,b194b298d7b2f7814e6acc575caa097c8ffe460603a8c25fadf30522825ec1d8
pixel_shuffle,20260901,yfxyg8jm46,xcmzfsbd9t,32,0.12826363673202787,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,2f14d37c598a234075cfe8e6f900905f3f404fae3b0ef9fb2dcf18717e4519c9,8519ce80b97c34a3579144fc7082d7a5196d8ac7a66f7a108f2eccf0396c40e2,ca5f047a32ab45c5ddea9b34a22497c9a89aed87c1b881ed846ad559cc59dc1e
pixel_shuffle,20260901,yfxyg8jm46,ykhs7s2dck,32,0.2587686232241855,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,0a8ce324eec70dbb4ef1b93bd5207c7d1cb757f2ad7d45ae51084316582a5639,a66d354ce29d17be43f430bc867420604e86165c4fe7e675eb62bffba55051b9,75bbf85108c7da1ae487e492c64548c3ef72019d60fe0a200dd470ab870c40b3
pixel_shuffle,20260901,ykhs7s2dck,74t7kcdgkr,8,0.12152738703062364,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,45,d5f7a8d3036cb9f33413ad9340dde25f7bca60bab7bb7e40600849214f721a07,8e9857c626bfd51f3ad92497dc03f26784fb1e9be3bc58a7f112d40299e583f9,9b912ee5c90c3f1a0c44d8244a67a66504b124c8770cdf561aefc848956dfd42
pixel_shuffle,20260901,ykhs7s2dck,cgtnjyggtm,8,0.13359071651351728,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,49,4b3e5fcc5d7426b4c6de12b3caab76044547f031027e64214a5a7c6d842ae63c,95acdfb225aabf98eec040b55ca617523c9b3c5e3750f6724d2e5e7f75a74a26,c3df5e956dcc8f6fef41662343a5cbff12e44537d8bbc6c5f65a1471170efb1e
pixel_shuffle,20260901,ykhs7s2dck,w68dtmpfyf,8,0.11816371130195509,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,43,6d0c3f6c76a4b6ad91d49ec10f78a042580ee96e8b9253570ba9dda2bf8ca326,66576c402d3b44732700d3542825c205a5b2111ccaacfd6850fb47f36436e3d6,083b27474cc66741b3b942d25a5eb82acdc6862f86350dc33f769fa27748a35f
pixel_shuffle,20260901,ykhs7s2dck,xcmzfsbd9t,8,0.11449126174219812,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,59,c4fdbb04b34b2ab3cd9b8d2dec3d73ad78e78b9fd206fd5cab78f4418415dda5,f7914336b8bb8ee644ae017505111c7809efaebdc78f57fdd7750cedb66edf34,0f1bf91b757b356158cce95a8756577b1164d83fb02c7999cff486ef76285228
pixel_shuffle,20260901,ykhs7s2dck,yfxyg8jm46,8,0.15032427387092356,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,42,b95238fa06e90c115defa068dd35447f2157721464313f3b538d374b246367f6,5e41e2a1e1bd143555157c51aa73d1ce123690b34e2ac1d3e271ceb2f1140f80,96711ca0e297821dadd6881b3ced221d8e2f5f9d5110d7feca15eb1b4e38cdf9
pixel_shuffle,20260901,ykhs7s2dck,74t7kcdgkr,16,0.13078005663277384,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,45,c6ac3d9fabbe11a0256a8a74b6ca01b43514528819c34e00d38870f9c4074b72,d2c480487e758cd7d2ee1bc2e9f9cfc3d0c1dc0a936f1baf4e983a9d4ed81e92,95123b2b56b55f6c4543f2808e68eaf58037eb7967dbd0854d896f71b1c42917
pixel_shuffle,20260901,ykhs7s2dck,cgtnjyggtm,16,0.1353152101838138,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,49,1e80d647018549a2b466fd7e4c998caa6283972de29ffd0dd969499811aacafa,b9745426355b98648edc53270f8b165b869b2db3c42294c1acb0ae526201991d,3b0eea8a7c5d849d057ef41ccd11772f29b23ac14373fe0958858e9ffb477d2f
pixel_shuffle,20260901,ykhs7s2dck,w68dtmpfyf,16,0.11730521642235177,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,43,5e5eb51f5eaccf03fa2147cddf64cd9023cd92bc32800d4b5ccde3c495f6d0bd,9473811ff32d4ecc3b7273e02b12f90aa468cfff22282302395d592ee2891b29,69496ac17f903a1a25e39f7fd744179c86ee94e99da528ed9d731975a6c2ccdb
pixel_shuffle,20260901,ykhs7s2dck,xcmzfsbd9t,16,0.12538291705335963,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,59,e17943e9ab5924ec2d212a3718f11d269a595297e8e70a0121ce6e1231103300,f236fd55ab05dc1e27a88805d55fd00d7356859228ae399ec78b0c21ba1c9294,227df2c3a9895dd44cffaef127a64ed3d72633ca8d839fb8a365cc8dd64f6189
pixel_shuffle,20260901,ykhs7s2dck,yfxyg8jm46,16,0.1527825020064973,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,42,bf2dd9d111b39d5d626a1509399fd2c66479349eb8ddbb25ef92d75ab32c81fc,9f880aa07652772019653e29d44ba56a431026cdcd108882b4c5053a2924384a,db90ff90c9ee5f00910719426eab495ccc648a97c21c50da9702447fd5cf08e9
pixel_shuffle,20260901,ykhs7s2dck,74t7kcdgkr,32,0.10868641410916889,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,45,d07db648559511a10d85b35736fd371c7dd7d30f544e7f280e783060efdb5d5a,2405d2d4baa1869de173189ce3428fba78bc50ffcc8dfd8a3585e025c38dc359,5631e741551e852eff173adc19e4eed029ed9f669f0a78d3c5f5802d1485b1af
pixel_shuffle,20260901,ykhs7s2dck,cgtnjyggtm,32,0.13613875196425582,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,49,bf9838ef16a44f1ba2dce1ecb6a2d7c5d8d2308bba26fde37f26dfa6d340d7ce,83a102be7e01da47e0a401cd1142f8fd6e6f756f424272d054e82ab29803e0b2,d6e127056c102279333568e9359d59e11ebbdca5a64a4a41daa029e6e2897b1b
pixel_shuffle,20260901,ykhs7s2dck,w68dtmpfyf,32,0.11512834260642324,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,43,77c9c7c2bd81a5d808224615ffd87194847a88ef09c03948b3514f251b1c39f7,e4dab33b4d1b0baf2643df0d2bdcd9c93a236cfc9346e4ca897da4de020b485e,e21223b87cb48cc098a11a29017d58bd1dedf5e1df5f82e06d513aac51d388de
pixel_shuffle,20260901,ykhs7s2dck,xcmzfsbd9t,32,0.12999995539645193,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,59,53d71f567fffa8d4f9ac80d2f40e9cacf60ff1cbafb9588d09c18d9a6a6931f1,eca029905c6bb2c3aa9c8bfc8c56b835eb6c677235e0a056a6045680c7d31e83,481d929f0ee9ca79aa2d32665607925466f1ae088023f65104211c1a3634e3a6
pixel_shuffle,20260901,ykhs7s2dck,yfxyg8jm46,32,0.1611085111934244,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,42,135ab8325b1613ac17b9b17521a0bec0e40f2e0c83ffd1e3ec8b9564dc8d3eb4,a66d354ce29d17be43f430bc867420604e86165c4fe7e675eb62bffba55051b9,849d829da0d41255e8a0b58dbc75391e8a076a3500b4d7c0ff2db45f93a8ed9e
pixel_shuffle,20260902,74t7kcdgkr,cgtnjyggtm,8,0.14192227358178947,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,49,ef08a42452ea51df7dbbccbf8d534b5d03860ca1e6137f7740922ca9a078fe9a,cbf8a81a3d2fd29fda7af283c4510ce2c96b18d519b3f7061e42dd30a4db5776,3e46d097eb85d5325398ec97b440ceae4867af99b21358150f91a2f83d5a79cb
pixel_shuffle,20260902,74t7kcdgkr,w68dtmpfyf,8,0.13620443190418444,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,43,4014f1f656de28d795025aecdfcf23ae59af9d3c6829ee598679ac72f12c7bef,b59de9d7e416655ede50db40e7aec3790ed44509dc1bb0abdc27d62ff7fba7b7,b72a755a20b0515c1db4740ec47b3c756cccf273cb5216ef11623dc7b076bd75
